	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200847082811	ダ	右	1600	曇	良	16:10	高原特別 		2008-8-28	9	笠松	3			4	190	1	4	110	1	5	160	3	8.0	660	7.0				4-5	290	1				4=>5	400	1	4-5-8	5220	14	4=>5=>8	10620	38		7,4,6,8,1,2,5-3	7,4,6,8,1,2,5-3	4,1,8,5,6,2,7-3		
200847090901	ダ	右	1400	晴	良	11:00	サラ系3歳4組		2008-9-9	10	笠松	1			5	130	1	5	100	1	6	250	5	8.0	110	2.0				5-6	840	4				5=>6	1090	5	5-6-8	470	3	5=>6=>8	2490	10		85627413.0	85672143.0	58672143.0		
200847090902	ダ	右	1400	晴	良	11:35	サラ系3歳3組		2008-9-9	10	笠松	1			8	140	1	8	100	1	7	100	2	2.0	110	3.0				7-8	380	2				8=>7	680	2	2-7-8	230	1	8=>7=>2	1390	4		45837261.0	82753461.0	82735461.0		
200847090903	ダ	右	1400	晴	良	12:10	サラ系3歳2組		2008-9-9	10	笠松	1			2	130	1	2	100	1	7	150	3	6.0	320	5.0				2-7	560	3				2=>7	620	3	2-6-7	2470	9	2=>7=>6	3340	13		27481653	72486135	7,2-4,8,6,1,3,5		
200847090904	ダ	右	1400	晴	良	12:45	第11弾頑張れ笠松競		2008-9-9	10	笠松	1			2	400	2	2	100	3	5	100	1	3.0	100	2.0				2-5	180	1				2=>5	550	2	2-3-5	160	1	2=>5=>3	930	3		85263471.0	53286417.0	52364718.0		
200847090905	ダ	右	1400	晴	良	13:20	サラ系C6組牝馬		2008-9-9	10	笠松	1	牝		3	260	2	3	100	3	7	100	1	6.0	100	2.0				3-7	230	1				3=>7	600	2	3-6-7	210	1	3=>7=>6	850	2		13827654.0	73862154.0	73862415.0		
200847090906	ダ	右	1400	晴	良	13:55	サラ系C5組		2008-9-9	10	笠松	1			4	150	1	4	100	2	7	120	3	2.0	100	1.0				4-7	590	2				4=>7	760	3	2-4-7	360	1	4=>7=>2	1740	5		47165283	47615238	4,7-1,6,2,5,3,8		
200847090907	ダ	右	1400	晴	良	14:30	サラ系C4組		2008-9-9	10	笠松	1			5	220	1	5	100	1	6	120	3	2.0	120	2.0				5-6	230	1				5=>6	490	1	2-5-6	260	1	5=>6=>2	1140	2		1,2,5-6,3,8,4,7	25136847	52361874		
200847090908	ダ	右	1400	晴	良	15:05	サラ系C3組		2008-9-9	10	笠松	1			5	150	1	5	100	1	1	110	2	6.0	130	3.0	1-5	360.0	1.0	1-5	320	1	5=>1	380.0	1.0	5=>1	570	2	1-5-6	400	1	5=>1=>6	1340	1		765142938.0	654172389.0	564123897.0		
200847090909	ダ	右	1400	晴	良	15:40	サラ系C2組		2008-9-9	10	笠松	1			4	190	1	4	100	1	8	100	2	5.0	210	6.0				4-8	190	1				4=>8	270	1	4-5-8	11360	17	4=>8=>5	11970	29		15843762.0	84157362.0	48513762.0		
200847090910	ダ	右	1600	晴	良	16:40	ききょう特別 		2008-9-9	10	笠松	1			4	360	2	4	130	1	6	210	4	2.0	360	6.0				4-6	810	2				4=>6	1530	4	2-4-6	1870	9	4=>6=>2	9670	33		13427865.0	34127568.0	42365178.0		
200847091001	ダ	右	800	晴	良	11:00	JRA認定新馬チャレ		2008-9-10	10	笠松	2			4	290	2	4	140	4	3	140	2	1.0	100	1.0				3-4	610	2				4=>3	1590	8	1-3-4	510	1	4=>3=>1	3670	11				41368725.0		
200847091002	ダ	右	1400	晴	良	11:35	サラ系3歳7組		2008-9-10	10	笠松	2			3	730	3	3	140	3	4	100	1	1.0	150	4.0				3-4	430	2				3=>4	1480	6	1-3-4	520	1	3=>4=>1	4400	12		37841625.0	37481652.0	34718256.0		
200847091003	ダ	右	1400	晴	良	12:10	サラ系3歳6組		2008-9-10	10	笠松	2			8	270	2	8	100	1	6	100	2	3.0	140	3.0				6-8	100	1				8=>6	380	2	3-6-8	320	1	8=>6=>3	1010	4		28671354.0	28675314.0	82675314.0		
200847091004	ダ	右	1400	晴	良	12:45	第12弾頑張れ笠松競		2008-9-10	10	笠松	2			6	100	1	6	100	1	9	170	3	5.0	200	5.0	6-8	270.0	1.0	6-9	380	1	6=>8	490.0	2.0	6=>9	670	3	5-6-9	950	6	6=>9=>5	2170	8		398657142.0	896357142.0	968547132.0		
200847092301	ダ	右	800	晴	良	11:00	サラ系2歳5組		2008-9-23	10	笠松	3			3	1310	4	3	1,130	7	6	220	2							3-6	2920	8				3=>6	11680	19	1-3-6	10540	23	3=>6=>1	91740	108				3647152.0		
200847092302	ダ	右	1400	晴	良	11:30	稟治郎2歳誕生日記念		2008-9-23	10	笠松	3			1	1210	3	1	280	4	7	130	1							1-7	550	3				1=>7	1920	7	1-4-7	3360	14	1=>7=>4	25080	66		5672413	5714326	1,7,5,3,4,2-6		
200847092303	ダ	右	1400	晴	良	12:00	川向覚&佳皆結婚5周		2008-9-23	10	笠松	3	牝		2	150	1	2	200	4	7	110	1							2-7	340	1				2=>7	600	1	2-4-7	410	2	2=>7=>4	1480	2		571243	1,7,5,4,2=3	7,4,2,1,5=3		
200847092304	ダ	右	1400	晴	良	12:30	まねき馬倶楽部in笠		2008-9-23	10	笠松	3			9	120	1	9	100	1	7	180	3	10.0	680	10.0	7-8	180.0	1.0	7-9	750	3	8=>7	320.0	1.0	9=>7	870	3	7-9-10	19100	41	9=>7=>10	35430	72		49726101538.0	49710265381.0	97610528413.0		
200847092305	ダ	右	1400	晴	良	13:00	ザク笠松出陣記		2008-9-23	10	笠松	3			4	710	3	4	200	3	5	340	6	7.0	230	4.0	4-5	5510.0	14.0	4-5	11230	24	4=>5	22700.0	29.0	4=>5	17570	42	4-5-7	9110	33	4=>5=>7	165890	294		23685471109.0	26384571109.0	25486713109.0		
200847092306	ダ	右	1400	晴	良	13:30	サラ系3歳2組選抜		2008-9-23	10	笠松	3			10	230	2	10	100	1	9	130	2	8.0	270	6.0	8-8	290.0	1.0	9-10	260	1	8=>8	260.0	1.0	10=>9	580	2	8-9-10	560	2	10=>9=>8	1780	2		81065921473.0	81059627431.0	10859467231.0		
200847092307	ダ	右	1400	晴	良	14:00	サラ系A5・B3・7		2008-9-23	10	笠松	3			6	160	1	6	110	1	10	300	3	3.0	2,310	8.0	6-8	230.0	1.0	6-10	300	1	6=>8	460.0	2.0	6=>10	540	1	3-6-10	4400	15	6=>10=>3	11160	33		51061978423.0	51061934872.0	10653492187.0		
200847092308	ダ	右	1400	晴	良	14:30	萩特別 		2008-9-23	10	笠松	3			6	1100	5	6	140	2	1	110	1	4.0	580	8.0	1-6	1510.0	8.0	1-6	1190	4	6=>1	4170.0	20.0	6=>1	3900	17	1-4-6	18400	44	6=>1=>4	87250	221		3451210867.0	3451621087.0	3415610782.0		
200847092309	ダ	右	1400	晴	良	15:05	サラ系B2組選抜		2008-9-23	10	笠松	3			3	340	2	3	100	2	10	100	1	8.0	120	3.0	3-8	140.0	1.0	3-10	170	1	3=>8	580.0	2.0	3=>10	550	2	3-8-10	1050	3	3=>10=>8	2980	8		31087691524.0	38107956124.0	38107691524.0		
200847092401	ダ	右	1400	晴	良	10:40	サラ系3歳7組		2008-9-24	10	笠松	4			8	620	3	8	100	1	4	100	3	5.0	100	2.0	4-7	200.0	1.0	4-8	230	1	7=>4	730.0	4.0	8=>4	590	2	4-5-8	300	1	8=>4=>5	1190	4		35782916410.0	57839246110.0	57894231061.0		
200847092402	ダ	右	1400	晴	良	11:05	サラ系3歳6組		2008-9-24	10	笠松	4			10	100	1	10	100	1	1	190	4	9.0	100	2.0	1-8	850.0	3.0	1-10	800	3	8=>1	530.0	3.0	10=>1	810	4	1-9-10	430	2	10=>1=>9	2060	6		1,5,10,9,2,6,3,8,4-7	1,5,10,9,8,2,6,3,4-7	11095682347		
200847092403	ダ	右	1400	晴	良	11:30	サラ系3歳5組		2008-9-24	10	笠松	4			10	4120	5	10	450	5	4	170	3	8.0	120	2.0	4-8	2480.0	8.0	4-10	2070	6	8=>4	8340.0	18.0	10=>4	24490	23	4-8-10	1300	6	10=>4=>8	70830	82		8104153729.0	1084173592.0	1048173592.0		
200847092404	ダ	右	1400	晴	良	11:55	サラ系3歳4組		2008-9-24	10	笠松	4			10	100	1	10	110	1	5	200	3	6.0	250	4.0	5-8	560.0	2.0	5-10	630	2	8=>5	540.0	2.0	10=>5	740	3	5-6-10	7540	14	10=>5=>6	16560	41		48671053291.0	48106573219.0	10564873219.0		
200847092405	ダ	右	1400	晴	良	12:25	サラ系3歳3組		2008-9-24	10	笠松	4			6	220	1	6	120	1	7	120	3	5.0	120	2.0	6-7	330.0	1.0	6-7	400	1	6=>7	550.0	1.0	6=>7	630	1	5-6-7	420	1	6=>7=>5	1830	1		67810159342.0	67108512943.0	67102581493.0		
200847092406	ダ	右	1400	晴	良	12:55	サラ系C8・11組		2008-9-24	10	笠松	4			8	290	2	8	110	1	3	170	4	7.0	520	7.0	3-7	530.0	2.0	3-8	570	1	7=>3	820.0	2.0	8=>3	710	1	3-7-8	4760	12	8=>3=>7	15720	58		13456810297.0	13468510279.0	38106521479.0		
200847092407	ダ	右	1600	晴	良	13:25	サラ系C4組		2008-9-24	10	笠松	4			6	4330	6	6	370	6	8	110	1	9.0	270	4.0	6-7	1760.0	4.0	6-8	1460	5	6=>7	10550.0	15.0	6=>8	4170	11	6-8-9	3260	11	6=>8=>9	46040	67		3961481027	3961481027	3,9,6,8,4,1,10-2,7		
200847092408	ダ	右	1400	晴	良	13:55	サラ系C7組		2008-9-24	10	笠松	4			6	190	1	6	140	3	9	130	2	7.0	320	5.0	6-8	170.0	1.0	6-9	210	1	6=>8	690.0	3.0	6=>9	630	3	6-7-9	1130	2	6=>9=>7	2900	9		9,10,6,5,8,7,2,4,1-3	96105782413	96578102143		
200847092409	ダ	右	1400	晴	良	14:25	サラ系C6組		2008-9-24	10	笠松	4			8	940	5	8	170	3	2	140	1	5.0	360	7.0	2-7	520.0	1.0	2-8	1040	4	7=>2	1540.0	5.0	8=>2	4600	17	2-5-8	1800	6	8=>2=>5	12840	44		24378105691.0	24837105961.0	28473510691.0		
200847092410	ダ	右	1400	晴	良	14:55	サラ系C5組		2008-9-24	10	笠松	4			2	110	1	2	100	1	9	210	4	1.0	420	7.0	2-8	140.0	1.0	2-9	460	2	2=>8	150.0	1.0	2=>9	480	2	1-2-9	2580	7	2=>9=>1	4780	14		1495102876.0	1491025768.0	2101947568.0		
200847092411	ダ	右	1900	晴	良	15:25	オータムカップ	G	2008-9-24	10	笠松	4	(別定)		3	500	3	3	130	2	8	300	6	9.0	100	1.0	3-7	1940.0	8.0	3-8	5170	17	3=>7	2830.0	13.0	3=>8	16030	39	3-8-9	3070	10	3=>8=>9	33720	101		28591310476.0	59823110476.0	89341051762.0		
200847092412	ダ	右	1600	晴	良	16:25	なでしこ特別 		2008-9-24	10	笠松	4			6	1450	5	6	160	4	4	100	1	5.0	150	3.0				4-6	800	2				6=>4	2060	7	4-5-6	840	4	6=>4=>5	6660	20		46835712	46582713	4,6,5-2,8,7,1-3		
200847092601	ダ	右	1400	雨	不良	11:00	サラ系3歳11組		2008-9-26	10	笠松	6			2	200	1	2	130	1	5	290	5	4.0	390	7.0				2-5	2510	9				2=>5	3560	12	2-4-5	7880	24	2=>5=>4	45090	105		35617248.0	2537614.0	2574613.0		
200847092602	ダ	右	1400	曇	不良	11:30	サラ系3歳10組		2008-9-26	10	笠松	6			4	140	1	4	100	1	5	190	3	3.0	470	5.0				4-5	300	2				4=>5	320	2	3-4-5	1100	5	4=>5=>3	1940	6		78456231.0	45782631.0	45786231.0		
200847092603	ダ	右	1400	曇	不良	12:00	サラ系3歳9組		2008-9-26	10	笠松	6			9	240	1	9	110	1	2	110	3	4.0	110	2.0	2-8	270.0	1.0	2-9	240	1	8=>2	390.0	1.0	9=>2	510	1	2-4-9	300	1	9=>2=>4	930	1		192436587.0	921438675.0	924168375.0		
200847092604	ダ	右	1400	曇	不良	12:30	Welcome笠松競		2008-9-26	10	笠松	6			2	120	1	2	100	1	5	150	3	9.0	660	7.0	2-5	260.0	2.0	2-5	310	2	2=>5	400.0	2.0	2=>5	380	2	2-5-9	4740	13	2=>5=>9	7990	24		562981347.0	529681347.0	529864137.0		
200847092605	ダ	右	1400	曇	重	13:05	サラ系B10組		2008-9-26	10	笠松	6			7	500	2	7	120	2	8	100	1	5.0	170	4.0	7-7	390.0	1.0	7-8	390	1	7=>7	330.0	1.0	7=>8	1000	4	5-7-8	560	1	7=>8=>5	3550	9		14975108326.0	14971085362.0	98147105632.0		
200847092606	ダ	右	1400	曇	重	13:45	ダービートレーディン		2008-9-26	10	笠松	6			10	700	3	10	380	6	6	170	3	2.0	240	4.0	6-8	1550.0	6.0	6-10	1760	7	8=>6	8460.0	25.0	10=>6	7010	21	2-6-10	3850	9	10=>6=>2	36620	90		6,8,7,2,10,3,1,5,4-9	67210831549	61027315498		
200847092608	ダ	右	1400	曇	重	15:00	シルバースパー賞		2008-9-26	10	笠松	6			8	200	1	8	120	1	6	160	4	1.0	130	2.0	6-8	400.0	1.0	6-8	530	2	8=>6	700.0	2.0	8=>6	790	1	1-6-8	570	1	8=>6=>1	2140	2		875694213.0	865791423.0	865719423.0		
200847101301	ダ	右	1400	晴	良	11:00	サラ系3歳8組		2008-10-13	11	笠松	1			3	290	2	3	110	2	1	100	1	4.0	110	3.0	1-3	340.0	1.0	1-3	280	1	3=>1	390.0	1.0	3=>1	510	1	1-3-4	280	1	3=>1=>4	940	1		953841276.0	953412867.0	935142867.0		
200847101302	ダ	右	1400	晴	良	11:30	釣り情報Gyonet		2008-10-13	11	笠松	1			7	1090	4	7	100	1	6	110	2	4.0	300	6.0	6-7	140.0	1.0	6-7	120	1	7=>6	320.0	2.0	7=>6	470	2	4-6-7	680	3	7=>6=>4	2330	7		78614352.0	78614352.0	76814352.0		
200847101303	ダ	右	1400	晴	良	12:05	近藤一弘・ゆう子結婚		2008-10-13	11	笠松	1			8	110	1	8	100	1	4	360	7	6.0	100	2.0	4-8	3880.0	8.0	4-8	2400	6	8=>4	2460.0	7.0	8=>4	3100	8	4-6-8	2340	8	8=>4=>6	12040	31		854976123.0	854697231.0	854769231.0		
200847101304	ダ	右	1400	晴	良	12:40	橋爪淳也生誕45周年		2008-10-13	11	笠松	1			7	150	1	7	100	1	2	120	3	1.0	250	4.0	2-7	340.0	2.0	2-7	270	2	7=>2	500.0	2.0	7=>2	370	1	1-2-7	900	4	7=>2=>1	1960	6		2,3-7,9-6,5,4,1,8	237946518	279314658		
200847101401	ダ	右	1400	雨	重	11:00	サラ系2歳3組		2008-10-14	11	笠松	2			3	1600	6	3	540	6	6	130	1							3-6	1880	8				3=>6	5880	21	1-3-6	2200	7	3=>6=>1	22690	82		3671254.0	3671254.0	3617254.0		
200847101402	ダ	右	1400	雨	重	11:30	サラ系2歳2組		2008-10-14	11	笠松	2			3	4550	4	3	1,240	6	4	290	2							3-4	1310	5				3=>4	6340	17	3-4-7	1390	5	3=>4=>7	18600	54		2765431	(2,6,7),4,3,5,1	7624351		
200847101403	ダ	右	1400	雨	重	12:00	サラ系3歳11組		2008-10-14	11	笠松	2			1	460	3	1	120	1	4	210	6	9.0	120	2.0	1-4	1080.0	3.0	1-4	1260	5	1=>4	1840.0	7.0	1=>4	1490	5	1-4-9	550	2	1=>4=>9	3990	13		1,(7,4),9,6,8,3,2,5	194687325	194682753		
200847101404	ダ	右	1400	雨	重	12:35	サラ系3歳10組		2008-10-14	11	笠松	2			7	110	1	7	100	1	8	310	7	3.0	130	2.0	7-8	570.0	3.0	7-8	950	5	7=>8	970.0	3.0	7=>8	1070	5	3-7-8	2700	9	7=>8=>3	5890	20		687329541.0	876235491.0	786324591.0		
200847101405	ダ	右	1400	雨	重	13:10	サラ系3歳9組		2008-10-14	11	笠松	2			8	710	3	8	100	2	7	100	1	5.0	110	3.0	7-8	220.0	1.0	7-8	200	1	8=>7	710.0	2.0	8=>7	570	2	5-7-8	390	1	8=>7=>5	1930	4		78325164	87352164	8,7,(3,5),1,2,6,4		
200847101406	ダ	右	1400	雨	重	13:45	サラ系B8組		2008-10-14	11	笠松	2			9	180	1	9	110	1	3	450	6	5.0	300	4.0	3-8	1230.0	5.0	3-9	900	3	8=>3	1770.0	8.0	9=>3	1330	7	3-5-9	6950	15	9=>3=>5	20570	49		1,9,7,8,3,(10,5),2,4	(1,7,9),3,4,5,8,2,10	9371548210		
200847101407	ダ	右	1400	雨	重	14:20	JRA認定未勝利馬リ		2008-10-14	11	笠松	2			7	160	1	7	130	2	5	120	1	6.0	220	5.0	5-7	150.0	1.0	5-7	130	1	7=>5	230.0	1.0	7=>5	290	1	5-6-7	500	1	7=>5=>6	1190	2		6,7,5,10,(3,8),(2,1),9,4	6,7,5,10,(3,8),1,4,9,2	76510381429		
200847101408	ダ	右	1400	雨	重	14:55	サラ系B4・7組		2008-10-14	11	笠松	2			6	450	2	6	140	3	10	100	1	5.0	170	4.0	6-8	340.0	1.0	6-10	290	1	6=>8	780.0	3.0	6=>10	1070	5	5-6-10	520	2	6=>10=>5	3490	8		59110624387	5,9,10,(1,6),2,(3,4),7,8	56910124378		
200847101409	ダ	右	1600	雨	不良	16:00	岐阜信用金庫杯 		2008-10-14	11	笠松	2			1	100	1	1	100	1	10	140	2	8.0	320	5.0	1-8	150.0	1.0	1-10	150	1	1=>8	210.0	1.0	1=>10	200	1	1-8-10	490	2	1=>10=>8	870	3		81102465739	(8,1),10,(2,6),4,3,5,7-9	1,8,10,2,6,(4,3),5,7-9		
200847101601	ダ	右	1400	晴	良	11:00	サラ系3歳14組		2008-10-16	11	笠松	4			4	430	2	4	120	3	5	100	1	8.0	100	2.0	4-5	420.0	2.0	4-5	440	2	4=>5	760.0	3.0	4=>5	860	3	4-5-8	360	1	4=>5=>8	1520	3		478352196	4,5,8,7,3,2,1,9-6	4,5,8,3,2,7,1,9-6		
200847101602	ダ	右	1400	晴	良	11:30	サラ系3歳13組		2008-10-16	11	笠松	4			1	130	1	1	110	1	6	130	3	5.0	190	4.0	1-6	390.0	2.0	1-6	420	3	1=>6	500.0	3.0	1=>6	580	3	1-5-6	470	3	1=>6=>5	1290	5		631598427	6,3,1,5,8,(9,2),4,7	6,1,5,3,8,2,4,9-7		
200847101603	ダ	右	1400	晴	良	12:00	祝!山口竜一2600		2008-10-16	11	笠松	4			8	950	4	8	180	5	6	100	1	4.0	140	3.0	6-8	450.0	3.0	6-8	400	3	8=>6	2440.0	7.0	8=>6	2740	8	4-6-8	500	1	8=>6=>4	8060	28		689245371.0	689423751.0	684237195.0		
200847101701	ダ	右	1400	晴	良	11:00	サラ系3歳4組		2008-10-17	11	笠松	5			9	520	3	9	160	4	2	480	6	5.0	140	1.0	2-8	1510.0	5.0	2-9	11650	18	8=>2	2310.0	8.0	9=>2	9870	25	2-5-9	2910	9	9=>2=>5	42500	105		249561738	(2,9),(1,6),5,4,7,8,3	291354678		
200847101702	ダ	右	1400	晴	良	11:30	サラ系3歳3組		2008-10-17	11	笠松	5			8	110	1	8	100	1	9	160	4	6.0	130	3.0	8-8	360.0	2.0	8-9	310	2	8=>8	300.0	1.0	8=>9	380	2	6-8-9	460	2	8=>9=>6	1170	4		389726541	8,9,3,(7,6),2,5,4-1	8,9,6,7,3,2,(4,5)-1		
200847101703	ダ	右	1400	晴	良	12:05	サラ系C15組		2008-10-17	11	笠松	5			5	520	2	5	110	2	9	100	1	7.0	150	3.0	5-8	490.0	2.0	5-9	560	1	5=>8	1030.0	3.0	5=>9	970	3	5-7-9	540	1	5=>9=>7	1950	2		2,8,9,(4,7),5,3,1,6	2,8,9,(4,7),5,3,1,6	297584316		
200847101704	ダ	右	1400	晴	良	12:40	サラ系C14組		2008-10-17	11	笠松	5			2	200	1	2	110	2	8	350	6	3.0	110	1.0	2-8	980.0	4.0	2-8	1640	4	2=>8	2030.0	8.0	2=>8	3360	14	2-3-8	1240	6	2=>8=>3	12150	32		253981476	253894167	2,3,(8,5),4,1,9,6,7		
200847101705	ダ	右	1600	晴	良	13:15	サラ系C9組		2008-10-17	11	笠松	5			7	150	1	7	100	1	5	210	3	6.0	660	7.0	5-7	560.0	3.0	5-7	590	3	7=>5	640.0	3.0	7=>5	690	3	5-6-7	16730	31	7=>5=>6	42910	76		476135289.0	746153928.0	761543298.0		
200847101706	ダ	右	1400	晴	良	13:50	サラ系3歳2組選抜		2008-10-17	11	笠松	5			8	160	1	8	110	1	4	140	3	9.0	200	5.0	4-7	330.0	1.0	4-8	540	2	7=>4	570.0	3.0	8=>4	720	2	4-8-9	1550	5	8=>4=>9	4160	12		46951081372	(4,9),8,6,7,5,(10,3),(1,2)	49857631021		
200847101707	ダ	右	1600	晴	良	14:25	サラ系C12組選抜		2008-10-17	11	笠松	5			1	1430	4	1	130	3	9	130	2	6.0	100	1.0	1-8	1230.0	7.0	1-9	1680	6	1=>8	4150.0	18.0	1=>9	4550	17	1-6-9	1030	3	1=>9=>6	12430	41		9,7,1,3,2,6,(5,10),8,4	97361251084	96713258104		
200847101708	ダ	右	1400	晴	良	15:00	サラ系C10・13組		2008-10-17	11	笠松	5			4	280	2	4	150	3	10	240	5	7.0	130	2.0	4-8	2100.0	10.0	4-10	2700	12	4=>8	3300.0	14.0	4=>10	5870	21	4-7-10	1860	8	4=>10=>7	16020	57		41068539712.0	41065837192.0	41037658192.0		
200847101709	ダ	右	1400	晴	良	15:35	竜神特別 		2008-10-17	11	笠松	5			10	170	1	10	200	2	3	430	3	7.0	2,190	6.0	3-8	590.0	2.0	3-10	590	2	8=>3	750.0	3.0	10=>3	760	3	3-7-10	6100	13	10=>3=>7	8990	20		37101845269	31078415269	(3,10),7,4,1,8,5,9,2,6		
200847101710	ダ	右	1400	晴	良	16:35	イチイの木特別 		2008-10-17	11	笠松	5			4	900	5	4	310	5	10	320	6	8.0	180	3.0	4-8	680.0	2.0	4-10	5520	21	4=>8	1140.0	4.0	4=>10	7120	27	4-8-10	7490	28	4=>10=>8	44980	144		41093581726.0	41093851726.0	41038125796.0		
200847102701	ダ	右	1400	曇	稍重	11:00	サラ系3歳7組		2008-10-27	12	笠松	1			5	220	1	5	100	2	10	100	1	1.0	110	3.0	5-8	180.0	1.0	5-10	140	1	5=>8	460.0	3.0	5=>10	330	1	1-5-10	120	1	5=>10=>1	520	1		2,5,10,1,6,3,7,8,9-4	2,5,10,1,7,6,3,8,9-4	51017268394		
200847102702	ダ	右	1400	曇	稍重	11:30	サラ系3歳6組		2008-10-27	12	笠松	1			10	210	1	10	100	2	5	100	1	8.0	150	4.0	5-8	230.0	1.0	5-10	260	1	8=>5	360.0	1.0	10=>5	430	1	5-8-10	480	2	10=>5=>8	940	1		10856327491.0	51086374921.0	10589634172.0		
200847102703	ダ	右	1400	曇	稍重	12:00	サラ系3歳5組		2008-10-27	12	笠松	1			5	130	1	5	100	1	8	160	4	2.0	100	2.0	5-7	780.0	4.0	5-8	950	4	5=>7	1530.0	7.0	5=>8	1530	7	2-5-8	460	2	5=>8=>2	4300	13		45832109671.0	45823109761.0	58241037961.0		
200847102704	ダ	右	1400	晴	稍重	12:30	サラ系3歳4組		2008-10-27	12	笠松	1			8	540	3	8	230	3	5	290	5	9.0	170	2.0	5-7	4250.0	12.0	5-8	3800	12	7=>5	4710.0	14.0	8=>5	7810	21	5-8-9	2990	10	8=>5=>9	25760	69		91018362754.0	98106135724.0	89651107342.0		
200847102901	ダ	右	1400	晴	良	11:00	サラ系3歳10組		2008-10-29	12	笠松	2			8	180	1	8	100	1	1	140	3	9.0	180	4.0	1-8	150.0	1.0	1-8	260	1	8=>1	280.0	1.0	8=>1	370	1	1-8-9	410	1	8=>1=>9	870	1		236198457	(6,9,8),2,3,1,4-5,7	9,8,6,1,2,4,3-5,7		
200847102902	ダ	右	1400	晴	良	11:35	サラ系3歳9組		2008-10-29	12	笠松	2			7	480	2	7	180	2	5	580	5	8.0	440	4.0	5-7	1970.0	5.0	5-7	1780	5	7=>5	3490.0	10.0	7=>5	2980	9	5-7-8	3230	9	7=>5=>8	10150	28		759382461.0	759823416.0	758923146.0		
200847102903	ダ	右	1400	晴	良	12:10	祝!古田ゆかり誕生日		2008-10-29	12	笠松	2			7	320	2	7	100	2	4	100	1	1.0	180	4.0	4-7	180.0	1.0	4-7	180	1	7=>4	410.0	2.0	7=>4	390	2	1-4-7	400	2	7=>4=>1	1490	5		168947253.0	197648235.0	714839256.0		
200847102904	ダ	右	800	晴	良	12:45	JRA認定新馬チャレ		2008-10-29	12	笠松	2			2	770	3	2	130	1	4	140	3							2-4	440	2				2=>4	1430	6	2-4-6	220	1	2=>4=>6	1890	7				2436715.0		
200847102905	ダ	右	1400	晴	良	13:20	サラ系B7組		2008-10-29	12	笠松	2			9	160	1	9	110	2	7	160	4	6.0	100	1.0	7-8	400.0	2.0	7-9	660	2	8=>7	590.0	1.0	9=>7	1100	3	6-7-9	600	1	9=>7=>6	2270	3		2561987410	(5,6),9,2,7,8,1,4,10	9657218410		
200847102906	ダ	右	1600	晴	良	13:55	サラ系A4・B2組選		2008-10-29	12	笠松	2			5	140	1	5	100	1	2	190	4	4.0	160	3.0	2-5	960.0	5.0	2-5	910	4	5=>2	1240.0	4.0	5=>2	1440	5	2-4-5	1920	7	5=>2=>4	5980	19		13254761089.0	12354786910.0	14523789610.0		
200847102907	ダ	右	1400	晴	良	14:30	サラ系B3・6組		2008-10-29	12	笠松	2			8	2300	6	8	650	6	4	180	3	1.0	1,330	8.0	4-7	450.0	1.0	4-8	3810	12	7=>4	1080.0	2.0	8=>4	15590	35	1-4-8	27810	55	8=>4=>1	335840	340		10561784932	(10,5,7,8),6,4,1,9,3,2	87510413962		
200847102908	ダ	右	1600	晴	良	15:05	サラ系B5組選抜		2008-10-29	12	笠松	2			6	570	3	6	240	5	5	190	4	9.0	170	3.0	5-6	860.0	4.0	5-6	780	3	6=>5	2540.0	13.0	6=>5	1760	8	5-6-9	1660	7	6=>5=>9	8380	28		8,9,10,2,6,1,3,4,5=7	8,9,10,6,3,5,2,4,1=7	9,6,8,3,2,10,5,4,1=7		
200847102909	ダ	右	1800	晴	良	15:40	白菊特別 		2008-10-29	12	笠松	2	(別定)		5	220	1	5	100	1	4	260	5	9.0	160	3.0	4-5	1260.0	5.0	4-5	1310	6	5=>4	1820.0	7.0	5=>4	1660	5	4-5-9	1730	6	5=>4=>9	7210	23		49108653172.0	49105368172.0	54931061287.0		
200847102910	ダ	右	1600	晴	良	16:15	野菊特別 		2008-10-29	12	笠松	2			5	290	2	5	110	2	9	100	1	7.0	300	6.0	5-8	300.0	1.0	5-9	320	1	5=>8	670.0	3.0	5=>9	700	3	5-7-9	3510	9	5=>9=>7	10580	27		7,8,1,9,5,6,10,4,2-3	7,8,9,10,5,1,2,4,6-3	7,9,5,10,2,1,8,6,4-3		
200847103001	ダ	右	800	晴	良	11:00	サラ系2歳6組		2008-10-30	12	笠松	3			8	170	1	8	100	1	5	100	2	7.0	100	3.0				5-8	260	2				8=>5	360	2	5-7-8	150	1	8=>5=>7	440	2				85736241.0		
