	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200848031708	ダ	右	1400	晴	稍重	14:30	サラB2組		2008-3-17	27	名古屋	1			10	240	1	10	130	1	3	330	7	5.0	150	3.0	3-8	1410.0	7.0	3-10	1610	6	8=>3	2420.0	12.0	10=>3	2690	11	3-5-10	1240	4	10=>3=>5	9670	31		26105974138.0	21065973148.0	21053698714.0		
200848031709	ダ	右	1600	晴	稍重	15:00	アカシア特別 		2008-3-17	27	名古屋	1			3	170	1	3	100	1	7	100	2	1.0	180	5.0	3-7	170.0	1.0	3-7	160	1	3=>7	260.0	1.0	3=>7	250	1	1-3-7	330	2	3=>7=>1	660	2		52731910648.0	52731961048.0	72315961048.0		
200848031801	ダ	右	1400	晴	稍重	11:00	サラ3歳4組		2008-3-18	27	名古屋	2			3	110	1	3	100	1	5	110	3	7.0	100	2.0	3-5	380.0	2.0	3-5	310	2	3=>5	500.0	2.0	3=>5	410	2	3-5-7	220	1	3=>5=>7	600	2		34729651108.0	34752918106.0	37549218610.0		
200848031802	ダ	右	1400	晴	稍重	11:30	サラ3歳3組		2008-3-18	27	名古屋	2			10	1200	5	10	270	5	9	550	8	7.0	170	2.0	8-8	5600.0	17.0	9-10	3640	19	8=>8	3830.0	16.0	10=>9	12230	52	7-9-10	14700	52	10=>9=>7	70410	266		69105471823.0	69107548123.0	69107581432.0		
200848031803	ダ	右	1400	晴	稍重	12:00	名古屋3歳牝馬		2008-3-18	27	名古屋	2	牝		2	410	2	2	120	2	6	100	1	3.0	180	5.0	2-6	220.0	1.0	2-6	190	1	2=>6	590.0	2.0	2=>6	770	3	2-3-6	450	2	2=>6=>3	3300	12		2619347510.0	2619347510.0	2613974510.0		
200848031804	ダ	右	1300	晴	良	12:30	サラC25組		2008-3-18	27	名古屋	2			7	550	4	7	300	6	9	290	5	6.0	120	1.0	7-8	800.0	4.0	7-9	1840	9	7=>8	2050.0	9.0	7=>9	3250	14	6-7-9	1210	4	7=>9=>6	7780	27		17951086324.0	17910586423.0	19107865423.0		
200848031805	ダ	右	1400	晴	良	13:00	サラC24組		2008-3-18	27	名古屋	2			2	440	2	2	130	3	10	190	4	3.0	130	2.0	2-8	1100.0	5.0	2-10	890	4	2=>8	2580.0	10.0	2=>10	2300	9	2-3-10	630	2	2=>10=>3	4990	17		31028175964.0	31021875496.0	10231874596.0		
200848031806	ダ	右	1400	晴	良	13:30	サラC23組		2008-3-18	27	名古屋	2			9	150	1	9	100	1	10	100	2	7.0	270	6.0	8-8	160.0	1.0	9-10	150	1	8=>8	140.0	1.0	9=>10	200	1	7-9-10	560	3	9=>10=>7	940	3		79110623845.0	79101263845.0	79101263485.0		
200848031901	ダ	右	1400	曇	良	11:00	サラ3歳6組		2008-3-19	27	名古屋	3			1	110	1	1	100	1	6	100	2	3.0	200	5.0	1-6	130.0	1.0	1-6	150	1	1=>6	170.0	1.0	1=>6	140	1	1-3-6	410	2	1=>6=>3	710	2		13267581094.0	13627510984.0	13672105984.0		
200848031902	ダ	右	1400	曇	良	11:30	サラ3歳5組		2008-3-19	27	名古屋	3			4	1060	5	4	240	4	8	120	1	6.0	1,400	8.0	4-7	590.0	4.0	4-8	970	4	4=>7	2430.0	8.0	4=>8	3110	10	4-6-8	8460	21	4=>8=>6	61550	127		47821065319.0	47826105391.0	48107625931.0		
200848031903	ダ	右	1400	雨	稍重	12:00	サラC20組		2008-3-19	27	名古屋	3			6	120	1	6	100	1	1	110	2	2.0	110	3.0	1-6	380.0	2.0	1-6	360	1	6=>1	390.0	1.0	6=>1	380	1	1-2-6	360	1	6=>1=>2	1110	1		12641075398.0	12641057398.0	16241057389.0		
200848031904	ダ	右	1300	雨	重	12:30	サラC19組		2008-3-19	27	名古屋	3			6	160	1	6	140	2	3	200	4	1.0	500	7.0	3-6	590.0	2.0	3-6	610	2	6=>3	820.0	3.0	6=>3	670	3	1-3-6	2510	7	6=>3=>1	6020	21		21396487510.0	12638974510.0	16238794510.0		
200848031905	ダ	右	1400	雨	重	13:00	サラC18組		2008-3-19	27	名古屋	3			1	100	1	1	100	1	5	100	2	2.0	140	4.0	1-5	150.0	1.0	1-5	180	1	1=>5	180.0	1.0	1=>5	180	1	1-2-5	700	2	1=>5=>2	880	3		18510629437.0	18510962437.0	15248961073.0		
200848031906	ダ	右	1400	雨	重	13:30	サラC17組		2008-3-19	27	名古屋	3			4	140	1	4	100	1	2	100	2	10.0	180	4.0	2-4	170.0	1.0	2-4	130	1	4=>2	180.0	1.0	4=>2	140	1	2-4-10	440	2	4=>2=>10	640	2		21094587163.0	24910587163.0	24910578613.0		
200848031907	ダ	右	800	雨	重	14:00	永野真耶誕生日記念		2008-3-19	27	名古屋	3			4	200	2	4	100	2	9	100	1	6.0	130	3.0	4-8	150.0	1.0	4-9	150	1	4=>8	200.0	1.0	4=>9	310	1	4-6-9	340	1	4=>9=>6	800	1				69410138752.0		
200848031908	ダ	右	1400	雨	重	14:35	サラC15組		2008-3-19	27	名古屋	3			9	150	1	9	100	2	6	100	3	10.0	100	1.0	6-8	270.0	2.0	6-9	350	2	8=>6	330.0	2.0	9=>6	530	3	6-9-10	110	1	9=>6=>10	590	3		91016425783.0	91061425783.0	96101425783.0		
200848032101	ダ	右	800	晴	重	11:00	サラ3歳10組		2008-3-21	27	名古屋	5			6	140	1	6	100	1	8	140	3	3.0	190	4.0	6-7	240.0	1.0	6-8	460	2	6=>7	310.0	1.0	6=>8	640	2	3-6-8	1110	5	6=>8=>3	2800	8				86101372594.0		
200848032102	ダ	右	1400	晴	重	11:30	サラ3歳9組		2008-3-21	27	名古屋	5			9	110	1	9	100	1	10	230	5	5.0	190	4.0	8-8	550.0	4.0	9-10	890	4	8=>8	770.0	4.0	9=>10	1040	4	5-9-10	2080	8	9=>10=>5	6280	18		95817102364.0	95810172364.0	95108273641.0		
200848032103	ダ	右	1400	晴	重	12:00	サラC7組		2008-3-21	27	名古屋	5			10	340	2	10	100	1	2	160	4	9.0	110	2.0	2-8	170.0	1.0	2-10	350	2	8=>2	340.0	2.0	10=>2	560	3	2-9-10	140	1	10=>2=>9	730	2		15910263748.0	15910267348.0	59102617483.0		
200848032104	ダ	右	1300	晴	重	12:30	サラC6組		2008-3-21	27	名古屋	5			1	100	1	1	100	2	5	130	3	2.0	100	1.0	1-5	910.0	3.0	1-5	1100	3	1=>5	1190.0	5.0	1=>5	940	3	1-2-5	330	2	1=>5=>2	1680	6		15310267948.0	15103269784.0	15109238674.0		
200848032401	ダ	右	1300	雨	不良	11:00	サラC30組		2008-3-24	28	名古屋	1			5	440	2	5	140	3	6	690	7	10.0	140	2.0	5-6	6430.0	15.0	5-6	4680	17	5=>6	7580.0	24.0	5=>6	15750	31	5-6-10	3240	12	5=>6=>10	26560	86		58910176324.0	58109167324.0	58106917324.0		
200848032402	ダ	右	1400	晴	不良	11:30	サラC29組		2008-3-24	28	名古屋	1			5	120	1	5	100	1	6	190	3	3.0	210	5.0	5-6	550.0	3.0	5-6	440	3	5=>6	460.0	3.0	5=>6	570	3	3-5-6	1700	6	5=>6=>3	2590	10		51063249817.0	51063942817.0	56103942187.0		
200848032403	ダ	右	1400	晴	不良	12:00	ファイターズ6年生卒		2008-3-24	28	名古屋	1			9	590	4	9	160	4	5	480	6	3.0	160	3.0	5-8	12420.0	19.0	5-9	25940	24	8=>5	33510.0	36.0	9=>5	16720	31	3-5-9	9760	24	9=>5=>3	100380	144		691354782.0	691354782.0	916354782.0		
200848032404	ダ	右	1400	晴	不良	12:30	サラC27組		2008-3-24	28	名古屋	1			1	180	1	1	100	1	3	120	2	6.0	210	5.0	1-3	160.0	1.0	1-3	160	1	1=>3	240.0	1.0	1=>3	220	1	1-3-6	740	3	1=>3=>6	1520	5		13875106429.0	13871056492.0	13875106492.0		
200848032405	ダ	右	1400	晴	不良	13:00	サラC26組		2008-3-24	28	名古屋	1			5	160	1	5	100	1	3	120	2	6.0	510	6.0	3-5	110.0	1.0	3-5	120	1	5=>3	150.0	1.0	5=>3	180	1	3-5-6	1910	4	5=>3=>6	2930	8		25731016948.0	25736101984.0	25736101984.0		
200848032406	ダ	右	1400	晴	不良	13:30	サラC25組		2008-3-24	28	名古屋	1			1	160	1	1	160	2	7	360	6	2.0	430	7.0	1-7	430.0	1.0	1-7	850	3	1=>7	630.0	2.0	1=>7	980	4	1-2-7	7750	28	1=>7=>2	19290	66		51674891023.0	51674982103.0	15726498103.0		
200848032407	ダ	右	800	晴	不良	14:00	サラC24組		2008-3-24	28	名古屋	1			6	440	2	6	130	2	4	340	4	1.0	610	7.0	4-6	2310.0	6.0	4-6	1700	5	6=>4	7060.0	12.0	6=>4	5040	13	1-4-6	9560	23	6=>4=>1	75030	102				64101973852.0		
200848032408	ダ	右	1400	曇	重	14:35	サラC23組		2008-3-24	28	名古屋	1			8	100	1	8	100	1	4	160	3	9.0	310	6.0	4-7	380.0	3.0	4-8	340	2	7=>4	430.0	3.0	8=>4	370	2	4-8-9	1390	8	8=>4=>9	1920	7		81046921573.0	81046925173.0	81046925173.0		
200848032409	ダ	右	1400	曇	重	15:10	サラC22組		2008-3-24	28	名古屋	1			5	160	1	5	100	1	9	170	5	10.0	120	2.0	5-8	240.0	1.0	5-9	670	4	5=>8	400.0	1.0	5=>9	1030	5	5-9-10	1070	6	5=>9=>10	3990	14		72510496138.0	72510964138.0	72510964138.0		
200848032501	ダ	右	1400	晴	重	11:00	サラ3歳3組		2008-3-25	28	名古屋	2			9	120	1	9	100	1	8	150	2	2.0	180	4.0	7-8	390.0	1.0	8-9	480	3	8=>7	470.0	1.0	9=>8	590	3	2-8-9	1500	7	9=>8=>2	3050	8		89101362745.0	89103126745.0	89102317645.0		
200848032502	ダ	右	800	晴	重	11:25	サラC21組		2008-3-25	28	名古屋	2			5	140	1	5	100	1	1	120	3	2.0	100	2.0	1-5	200.0	1.0	1-5	160	1	5=>1	340.0	1.0	5=>1	290	1	1-2-5	210	1	5=>1=>2	720	1				51102678934.0		
200848032503	ダ	右	1400	晴	重	11:50	サラC20組		2008-3-25	28	名古屋	2			1	470	2	1	100	2	3	100	1	5.0	150	3.0	1-3	120.0	1.0	1-3	110	1	1=>3	740.0	2.0	1=>3	710	2	1-3-5	240	1	1=>3=>5	1950	6		14653781092.0	14356107829.0	13456107829.0		
200848032504	ダ	右	1400	晴	重	12:20	サラC19組		2008-3-25	28	名古屋	2			8	300	2	8	100	1	4	100	2	3.0	160	4.0	4-7	170.0	1.0	4-8	180	1	7=>4	500.0	2.0	8=>4	530	2	3-4-8	520	3	8=>4=>3	1970	7		6785431021.0	6785431021.0	4876351102.0		
200848032505	ダ	右	1300	晴	重	12:50	サラC18組		2008-3-25	28	名古屋	2			2	340	2	2	120	3	9	110	1	3.0	180	4.0	2-8	180.0	1.0	2-9	210	1	2=>8	290.0	1.0	2=>9	320	1	2-3-9	390	2	2=>9=>3	1170	3		12963854107.0	12963854107.0	29136854107.0		
200848032506	ダ	右	1400	晴	重	13:20	サラC17組		2008-3-25	28	名古屋	2			2	130	1	2	100	1	5	100	2	9.0	130	4.0	2-5	250.0	1.0	2-5	230	1	2=>5	270.0	1.0	2=>5	340	1	2-5-9	290	2	2=>5=>9	770	2		24958610137.0	29458610137.0	29584610137.0		
200848032507	ダ	右	1400	晴	重	13:50	サラ3歳特別 		2008-3-25	28	名古屋	2			10	160	1	10	110	1	7	160	3	9.0	330	7.0	7-8	320.0	1.0	7-10	300	1	8=>7	500.0	1.0	10=>7	400	1	7-9-10	2580	10	10=>7=>9	8400	27		67101893524.0	67108591243.0	67109582143.0		
200848032508	ダ	右	1600	晴	重	14:20	日景賞		2008-3-25	28	名古屋	2			8	130	1	8	100	2	4	100	3	10.0	100	1.0	4-7	670.0	2.0	4-8	650	2	7=>4	620.0	3.0	8=>4	750	3	4-8-10	200	1	8=>4=>10	1240	4		94107821563.0	94108715263.0	48910715632.0		
200848032509	ダ	右	1400	晴	重	14:50	名古屋チャレンジカッ 		2008-3-25	28	名古屋	2			2	940	3	2	170	4	7	120	2	5.0	100	1.0	2-7	1510.0	6.0	2-7	2060	6	2=>7	3920.0	13.0	2=>7	3790	13	2-5-7	1080	3	2=>7=>5	9870	34		78296104513.0	78291045613.0	78210954136.0		
200848032510	ダ	右	1400	晴	重	15:25	サラB3組		2008-3-25	28	名古屋	2			8	120	1	8	120	2	10	220	3	3.0	230	4.0	7-8	330.0	2.0	8-10	350	2	7=>8	390.0	1.0	8=>10	370	1	3-8-10	510	3	8=>10=>3	1200	5		10839416752.0	10839451672.0	10839546721.0		
200848032511	ダ	右	1600	晴	重	16:25	ムスカリー特別 		2008-3-25	28	名古屋	2			6	160	1	6	110	1	9	120	2	3.0	200	4.0	5-7	180.0	1.0	6-9	170	1	5=>7	310.0	1.0	6=>9	350	1	3-6-9	620	2	6=>9=>3	1090	2		561091378241211.0	569101372841211.0	691013257841211.0		
200848032701	ダ	右	1400	晴	良	11:00	サラ3歳9組		2008-3-27	28	名古屋	4			3	260	2	3	100	1	1	110	3	10.0	110	2.0	1-3	1220.0	3.0	1-3	1640	5	3=>1	2840.0	6.0	3=>1	2390	8	1-3-10	370	1	3=>1=>10	3080	10		37101864529.0	37101846529.0	31017468529.0		
200848032702	ダ	右	1400	晴	良	11:25	サラ3歳8組		2008-3-27	28	名古屋	4			7	130	1	7	100	1	9	110	2	10.0	140	3.0	7-8	100.0	1.0	7-9	120	1	7=>8	170.0	1.0	7=>9	210	1	7-9-10	200	1	7=>9=>10	590	2		97610158234.0	97610125834.0	97106125438.0		
200848032703	ダ	右	1400	晴	良	11:50	サラ3歳7組		2008-3-27	28	名古屋	4			7	710	2	7	120	2	8	110	1	10.0	460	6.0	7-7	190.0	1.0	7-8	150	1	7=>7	210.0	1.0	7=>8	710	3	7-8-10	1330	4	7=>8=>10	4550	13		7,4,8,5,3,(1,9,10),6,2	74853910162.0	78453109612		
200848032704	ダ	右	800	晴	良	12:20	サラC9組		2008-3-27	28	名古屋	4			5	370	2	5	110	2	1	100	1	10.0	160	4.0	1-5	110.0	1.0	1-5	120	1	5=>1	310.0	2.0	5=>1	350	2	1-5-10	390	2	5=>1=>10	1390	7				5161027834.0		
200848032705	ダ	右	1400	晴	良	12:50	サラC8組		2008-3-27	28	名古屋	4			6	110	1	6	100	1	1	100	2	2.0	120	4.0	1-6	170.0	1.0	1-6	190	1	6=>1	260.0	1.0	6=>1	210	1	1-2-6	370	2	6=>1=>2	580	1		15628310479.0	15628310479.0	16521038479.0		
200848032706	ダ	右	1300	晴	良	13:20	サラC7組		2008-3-27	28	名古屋	4			8	100	1	8	100	1	3	100	2	6.0	360	8.0	3-7	130.0	1.0	3-8	120	1	7=>3	120.0	1.0	8=>3	150	1	3-6-8	7040	9	8=>3=>6	7480	16		38610759421.0	38106795421.0	38691075421.0		
200848032707	ダ	右	1400	晴	良	13:50	サラC6組		2008-3-27	28	名古屋	4			6	100	1	6	100	1	3	100	2	1.0	130	4.0	3-6	260.0	2.0	3-6	250	1	6=>3	310.0	2.0	6=>3	310	2	1-3-6	500	3	6=>3=>1	840	3		67110892345.0	67101389254.0	67310218954.0		
200848032708	ダ	右	1600	晴	良	14:20	田村育治郎古希祝い		2008-3-27	28	名古屋	4			3	300	2	3	110	1	9	200	5	1.0	110	2.0	3-8	930.0	6.0	3-9	1670	7	3=>8	1900.0	8.0	3=>9	2420	10	1-3-9	2870	10	3=>9=>1	14290	43		29187103546.0	29173810546.0	29317510468.0		
200848032709	ダ	右	1400	晴	良	14:50	サラB7組		2008-3-27	28	名古屋	4			2	640	3	2	230	5	3	140	2	5.0	210	4.0	2-3	720.0	4.0	2-3	560	3	2=>3	1860.0	8.0	2=>3	1900	8	2-3-5	2990	8	2=>3=>5	9790	27		24165810397.0	24163581097.0	23415698107.0		
200848032710	ダ	右	1900	晴	良	15:25	名古屋チャレンジカッ 		2008-3-27	28	名古屋	4	(定量)		9	180	1	9	110	2	3	120	3	6.0	100	1.0	3-8	590.0	2.0	3-9	390	2	8=>3	690.0	3.0	9=>3	630	3	3-6-9	280	1	9=>3=>6	1280	3		46829103517.0	46892103517.0	64289310517.0		
200848032801	ダ	右	800	晴	良	11:00	サラ3歳12組		2008-3-28	28	名古屋	5			6	320	2	6	100	2	9	100	1	8.0	140	3.0	6-8	160.0	1.0	6-9	160	1	6=>8	260.0	1.0	6=>9	260	1	6-8-9	360	1	6=>9=>8	960	1				698754231.0		
200848032802	ダ	右	1400	晴	良	11:30	サラ3歳11組		2008-3-28	28	名古屋	5			1	310	3	1	120	3	3	110	1	7.0	170	4.0				1-3	150	1				1=>3	350	2	1-3-7	310	2	1=>3=>7	1040	4		37814562.0	37815246.0	37185246.0		
200848032803	ダ	右	1400	晴	良	12:00	サラ3歳10組		2008-3-28	28	名古屋	5			4	120	1	4	120	1	1	290	5	3.0	660	7.0				1-4	1330	3				4=>1	1560	4	1-3-4	5440	11	4=>1=>3	14570	30		35714862	35741862.0	(3,5,4),1,7,8,6,2		
200848032804	ダ	右	1400	晴	良	12:30	サラC5組		2008-3-28	28	名古屋	5			6	120	1	6	120	1	7	180	4	2.0	170	3.0	6-7	530.0	2.0	6-7	610	2	6=>7	580.0	2.0	6=>7	610	2	2-6-7	1390	4	6=>7=>2	2540	5		76132104895.0	76132104895.0	76321014895.0		
200848032805	ダ	右	1400	晴	良	13:00	サラC4組		2008-3-28	28	名古屋	5			9	270	2	9	110	2	10	110	1	8.0	520	7.0	8-8	170.0	1.0	9-10	150	1	8=>8	130.0	1.0	9=>10	720	3	8-9-10	1930	5	9=>10=>8	8880	19		28105697134.0	21085697143.0	21085697143.0		
200848032806	ダ	右	1300	晴	良	13:30	大畑騎手400勝おめ		2008-3-28	28	名古屋	5			1	1480	5	1	120	3	5	100	1	8.0	120	2.0	1-5	1300.0	5.0	1-5	930	4	1=>5	4500.0	10.0	1=>5	3870	12	1-5-8	580	3	1=>5=>8	15990	40		56811097423.0	568197243.0	586197243.0		
200848032807	ダ	右	1400	晴	良	14:00	なぐもゆか賞		2008-3-28	28	名古屋	5			1	110	1	1	100	1	7	370	6	2.0	160	4.0	1-7	1120.0	4.0	1-7	1940	4	1=>7	1390.0	6.0	1=>7	1910	6	1-2-7	5030	11	1=>7=>2	10900	27		1410728356.0	1410728356.0	1104728536.0		
200848032808	ダ	右	1600	晴	良	14:35	菜の花特別 		2008-3-28	28	名古屋	5			5	120	1	5	100	1	2	100	2	3.0	370	8.0	2-5	150.0	1.0	2-5	150	1	5=>2	180.0	1.0	5=>2	180	1	2-3-5	790	3	5=>2=>3	1210	4		15723610948.0	15762310498.0	15237641098.0		
200848032809	ダ	右	1600	晴	良	15:10	サラB10組		2008-3-28	28	名古屋	5			8	2500	6	8	390	5	1	190	3	2.0	130	2.0	1-8	3820.0	8.0	1-8	4320	11	8=>1	7150.0	16.0	8=>1	12820	25	1-2-8	2410	7	8=>1=>2	34460	78		789216354.0	786912354.0	781629354.0		
200848032810	ダ	右	1400	晴	良	15:45	サラB9組		2008-3-28	28	名古屋	5			4	110	1	4	100	1	6	100	2	3.0	130	4.0	4-6	120.0	1.0	4-6	110	1	4=>6	150.0	1.0	4=>6	150	1	3-4-6	250	1	4=>6=>3	400	1		346921875.0	346912578.0	364951278.0		
200848032811	ダ	右	1600	晴	良	16:20	アクアマリンオープン 		2008-3-28	28	名古屋	5			3	190	1	3	120	1	1	140	3	6.0	390	6.0	1-3	340.0	2.0	1-3	340	2	3=>1	530.0	3.0	3=>1	630	3	1-3-6	4100	9	3=>1=>6	10840	30		193105461281127.0	139106481211527.0	319106412811527.0		
200848040801	ダ	右	1400	曇	不良	11:00	サラC26組		2008-4-8	1	名古屋	1			9	170	1	9	120	1	1	180	4	4.0	300	6.0	1-8	390.0	2.0	1-9	440	2	8=>1	650.0	2.0	9=>1	700	2	1-4-9	1660	8	9=>1=>4	5040	19		147829356.0	147892356.0	194273856.0		
200848040802	ダ	右	1400	曇	不良	11:25	サラC25組		2008-4-8	1	名古屋	1			3	110	1	3	100	1	7	120	2	5.0	220	6.0				3-7	140	1				3=>7	120	1	3-5-7	800	4	3=>7=>5	2140	7		63715428.0	63751428.0	36571428.0		
200848040803	ダ	右	800	晴	不良	11:50	サラC24組		2008-4-8	1	名古屋	1			5	720	3	5	140	4	6	100	1	8.0	130	3.0	5-6	630.0	4.0	5-6	630	3	5=>6	2260.0	11.0	5=>6	1540	7	5-6-8	700	3	5=>6=>8	4390	18				695832417.0		
200848040804	ダ	右	1400	晴	不良	12:20	サラC23組		2008-4-8	1	名古屋	1			6	130	1	6	100	1	7	160	3	1.0	190	4.0	6-7	290.0	1.0	6-7	370	1	6=>7	650.0	1.0	6=>7	670	1	1-6-7	1100	6	6=>7=>1	2840	8		26754110389.0	62754110839.0	67524183109.0		
200848040805	ダ	右	1400	晴	不良	12:50	サラC22組		2008-4-8	1	名古屋	1			1	190	2	1	100	1	8	100	3	10.0	100	2.0	1-7	1180.0	3.0	1-8	1020	2	1=>7	1190.0	4.0	1=>8	1330	3	1-8-10	110	1	1=>8=>10	1770	7		14821053679.0	18421053679.0	18410236579.0		
200848040806	ダ	右	1300	晴	不良	13:20	サラC21組		2008-4-8	1	名古屋	1			7	270	2	7	100	2	3	100	1	5.0	180	5.0	3-7	140.0	1.0	3-7	130	1	7=>3	490.0	2.0	7=>3	440	2	3-5-7	360	1	7=>3=>5	1620	6		37108514692.0	37510416892.0	37510416892.0		
200848040807	ダ	右	1400	晴	不良	13:50	サラC20組		2008-4-8	1	名古屋	1			9	860	5	9	490	6	8	160	2	7.0	190	3.0	7-8	870.0	4.0	8-9	1920	8	8=>7	1810.0	9.0	9=>8	5600	21	7-8-9	1980	7	9=>8=>7	16480	64		89101372654.0	89713610452.0	89736415210.0		
200848041001	ダ	右	1400	雨	不良	11:00	サラ3歳6組		2008-4-10	1	名古屋	3			8	620	2	8	110	2	4	100	1	3.0	330	6.0	4-7	140.0	1.0	4-8	170	1	7=>4	450.0	3.0	8=>4	420	2	3-4-8	2810	7	8=>4=>3	4200	13		48932107651.0	48932107651.0	48932105671.0		
200848041002	ダ	右	1400	晴	不良	11:30	サラ3歳5組		2008-4-10	1	名古屋	3			9	100	1	9	100	1	6	230	6	1.0	110	2.0	6-8	1050.0	4.0	6-9	1150	6	8=>6	1840.0	6.0	9=>6	1140	5	1-6-9	1340	6	9=>6=>1	3950	17		19587261043.0	19586724103.0	19865723104.0		
200848041003	ダ	右	1400	曇	不良	12:00	名古屋3歳牝馬		2008-4-10	1	名古屋	3	牝		6	110	1	6	100	1	8	160	3	5.0	180	4.0	6-7	230.0	1.0	6-8	210	1	6=>7	270.0	1.0	6=>8	300	1	5-6-8	570	2	6=>8=>5	1160	1		67251839410.0	67258913104.0	67285911034.0		
200848041004	ダ	右	800	曇	不良	12:30	サラC12組		2008-4-10	1	名古屋	3			1	470	2	1	150	4	6	130	2	5.0	100	1.0	1-6	2570.0	6.0	1-6	2490	5	1=>6	2700.0	8.0	1=>6	3940	9	1-5-6	260	2	1=>6=>5	5030	14				16521098734.0		
200848041005	ダ	右	1400	曇	不良	13:00	サラC11組		2008-4-10	1	名古屋	3			10	590	4	10	120	3	1	100	1	4.0	110	2.0	1-8	550.0	3.0	1-10	370	2	8=>1	1380.0	6.0	10=>1	920	4	1-4-10	270	1	10=>1=>4	2540	6		1784325109.0	1748510329.0	1107458329.0		
200848041006	ダ	右	1400	曇	不良	13:30	サラC10組		2008-4-10	1	名古屋	3	牝		7	260	2	7	100	1	5	100	2	10.0	130	3.0	5-7	150.0	1.0	5-7	150	1	7=>5	500.0	2.0	7=>5	470	2	5-7-10	250	1	7=>5=>10	1130	3		97101452863.0	97510241836.0	97510241836.0		
200848041007	ダ	右	1300	曇	不良	14:00	サラC9組		2008-4-10	1	名古屋	3			7	100	1	7	100	1	10	130	3	1.0	210	5.0	7-8	360.0	2.0	7-10	400	2	7=>8	330.0	2.0	7=>10	460	2	1-7-10	970	3	7=>10=>1	1920	6		79101653284.0	71091563284.0	71015983624.0		
200848041008	ダ	右	1400	曇	不良	14:30	祝・一成&宏美ウェデ		2008-4-10	1	名古屋	3			10	120	1	10	100	1	1	180	4	6.0	140	3.0	1-8	480.0	3.0	1-10	460	2	8=>1	560.0	2.0	10=>1	540	2	1-6-10	680	3	10=>1=>6	2070	5		25101683974.0	25101683749.0	51021683479.0		
200848041009	ダ	右	1600	曇	不良	15:00	卯月特別 		2008-4-10	1	名古屋	3			5	130	1	5	100	2	1	100	1	7.0	130	3.0	1-5	130.0	1.0	1-5	120	1	5=>1	160.0	1.0	5=>1	200	1	1-5-7	240	1	5=>1=>7	460	1		61841092537.0	61810459237.0	61548103792.0		
200848041010	ダ	右	1600	曇	不良	15:30	山桜特別 		2008-4-10	1	名古屋	3			7	190	2	7	100	3	5	100	1	1.0	100	2.0	5-7	120.0	1.0	5-7	110	1	7=>5	230.0	1.0	7=>5	220	2	1-5-7	160	1	7=>5=>1	430	2		759421836.0	754219386.0	752419386.0		
200848041011	ダ	右	1400	曇	不良	16:35	東海桜花賞	G	2008-4-10	1	名古屋	3	(別定)		8	140	1	8	100	1	3	130	3	1.0	110	2.0	3-6	370.0	1.0	3-8	420	1	6=>3	440.0	1.0	8=>3	410	1	1-3-8	480	1	8=>3=>1	1230	1		11128110493752.0	11811210493752.0	11813104975122.0		
200848041101	ダ	右	800	晴	不良	11:00	サラ3歳9組		2008-4-11	1	名古屋	4			9	1290	4	9	190	5	1	140	2	3.0	120	1.0	1-8	1870.0	6.0	1-9	2150	6	8=>1	1590.0	8.0	9=>1	3090	10	1-3-9	470	2	9=>1=>3	6850	24				19381074562.0		
200848041102	ダ	右	1400	晴	重	11:25	サラ3歳8組		2008-4-11	1	名古屋	4			4	100	1	4	120	2	6	250	3	5.0	540	6.0	4-6	860.0	4.0	4-6	960	3	4=>6	910.0	5.0	4=>6	1030	4	4-5-6	5680	14	4=>6=>5	8950	24		45816731092.0	45861710392.0	46583171092.0		
200848041103	ダ	右	1400	晴	重	11:50	名古屋3歳牝馬		2008-4-11	1	名古屋	4	牝		9	380	2	9	110	1	6	160	4	1.0	150	3.0	6-8	610.0	1.0	6-9	910	1	8=>6	1000.0	2.0	9=>6	3040	11	1-6-9	2250	6	9=>6=>1	13890	43		25691310847.0	26591310847.0	62913541087.0		
200848041104	ダ	右	1300	晴	重	12:20	サラC7組		2008-4-11	1	名古屋	4			10	140	1	10	100	1	1	100	2	2.0	180	4.0	1-8	110.0	1.0	1-10	120	1	8=>1	160.0	1.0	10=>1	180	1	1-2-10	310	1	10=>1=>2	590	1		11028346795.0	11028346795.0	11028346795.0		
200848041105	ダ	右	1400	晴	重	12:50	サラC6組		2008-4-11	1	名古屋	4			8	210	1	8	130	2	3	140	3	4.0	310	6.0	3-7	300.0	1.0	3-8	390	1	7=>3	600.0	2.0	8=>3	890	2	3-4-8	2620	9	8=>3=>4	7660	26		89734215610.0	89732451610.0	83927456110.0		
