	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200748041901	ダ	右	1400	晴	稍重	11:00	サラ3歳7組		2007-4-19	2	名古屋	3			5	190	1	5	130	1	3	210	5	1.0	190	4.0	3-5	520.0	2.0	3-5	560	2	5=>3	600.0	2.0	5=>3	700	2.0	1-3-5	1240	5.0	5=>3=>1	2750	5.0		34582109167.0	34528101976.0	34528101679.0		
200748041902	ダ	右	1400	晴	稍重	11:25	名古屋3歳牝馬		2007-4-19	2	名古屋	3	牝		7	120	1	7	100	1	4	120	2	2.0	240	5.0	4-7	1580.0	4.0	4-7	2170	4	7=>4	2450.0	5.0	7=>4	1530	4.0	2-4-7	5340	10.0	7=>4=>2	9260	20.0		37210156489.0	37210415689.0	73421015689.0		
200748041903	ダ	右	800	晴	稍重	11:50	サラC12組		2007-4-19	2	名古屋	3			7	1860	5	7	320	6	3	140	2	6.0	110	1.0	3-7	770.0	3.0	3-7	2580	10	7=>3	2590.0	10.0	7=>3	14580	33.0	3-6-7	1020	3.0	7=>3=>6	19560	73.0				73654110298.0		
200748041904	ダ	右	1400	晴	良	12:20	サラC11組		2007-4-19	2	名古屋	3			5	100	1	5	100	1	6	110	2	7.0	180	5.0	5-6	190.0	1.0	5-6	180	1	5=>6	220.0	1.0	5=>6	190	1.0	5-6-7	360	1.0	5=>6=>7	720	1.0		68541073912.0	68510479321.0	68574910321.0		
200748041905	ダ	右	1300	晴	良	12:50	サラC10組		2007-4-19	2	名古屋	3			7	120	1	7	100	1	4	110	2	2.0	260	5.0	4-7	210.0	1.0	4-7	170	1	7=>4	210.0	1.0	7=>4	220	1.0	2-4-7	570	2.0	7=>4=>2	870	2.0	73291048165.0	73294810156.0	73294810165	74231689105		
200748041906	ダ	右	1400	晴	良	13:20	サラ系C9組		2007-4-19	2	名古屋	3			5	190	1	5	100	2	8	100	1	7.0	100	3.0	5-7	140.0	1.0	5-8	460	3	5=>7	370.0	3.0	5=>8	660	6.0	5-7-8	140	1.0	5=>8=>7	1130	6.0		45281076319.0	45827103619.0	85742103619.0		
200748041907	ダ	右	1600	晴	良	13:50	サラ系C8組選抜		2007-4-19	2	名古屋	3			2	160	1	2	110	1	5	140	3	1.0	160	4.0	2-5	210.0	1.0	2-5	230	1	2=>5	430.0	2.0	2=>5	320	2.0	1-2-5	250	1.0	2=>5=>1	560	1.0		25110693487.0	25110693487.0	25196103478.0		
200748041908	ダ	右	1400	晴	良	14:20	祝20周年夢に向け頑		2007-4-19	2	名古屋	3			10	110	1	10	100	1	6	360	5	2.0	450	6.0	6-8	950.0	4.0	6-10	1510	7	8=>6	1250.0	6.0	10=>6	1480	6.0	2-6-10	4950	14.0	10=>6=>2	13340	42.0		91062534178.0	61093245178.0	91062534178.0		
200748041909	ダ	右	1400	晴	良	14:50	サラ系B9組		2007-4-19	2	名古屋	3			4	280	1	4	110	1	10	170	4	3.0	140	3.0	4-8	880.0	3.0	4-10	1040	5	4=>8	1460.0	7.0	4=>10	1800	5.0	3-4-10	890	3.0	4=>10=>3	4400	9.0		31052647189.0	31056247189.0	31025461789.0		
200748041910	ダ	右	1600	晴	良	15:20	マーガレット特別 		2007-4-19	2	名古屋	3			4	22270	8	4	470	5	9	580	6	6.0	260	3.0	4-8	7910.0	14.0	4-9	29500	26	4=>8	82890.0	42.0	4=>9	246880	73.0	4-6-9	21900	33.0	4=>9=>6	556930	272.0		26918103457.0	26918103457.0	62910183457.0		
200748041911	ダ	右	1600	晴	良	16:30	ダイヤモンド特別 		2007-4-19	2	名古屋	3			1	630	2	1	130	2	2	210	4	3.0	140	3.0				1-2	1160	5				1=>2	2880	10.0	1-2-3	1750	6.0	1=>2=>3	6140	23.0		12638475.0	12638475.0	12386475.0		
200748042001	ダ	右	800	晴	良	11:00	サラ3歳8組		2007-4-20	2	名古屋	4			7	2360	7	7	170	3	10	220	4	4.0	810	10.0	7-8	1670.0	6.0	7-10	4400	12	7=>8	3220.0	10.0	7=>10	10930	25.0	4-7-10	79970	65.0	7=>10=>4	577540	372.0				7104561982.0		
200748042002	ダ	右	1400	晴	良	11:30	サラ系C7組		2007-4-20	2	名古屋	4			1	160	1	1	100	1	2	190	4	7.0	530	6.0	1-2	590.0	2.0	1-2	1140	3	1=>2	980.0	3.0	1=>2	1590	4.0	1-2-7	5360	11.0	1=>2=>7	11410	33.0		16925107843.0	16295107843.0	16910257483.0		
200748042003	ダ	右	1400	晴	良	12:00	サラ系C6組		2007-4-20	2	名古屋	4			5	110	1	5	100	2	2	100	1	1.0	110	3.0	2-5	160.0	1.0	2-5	160	1	5=>2	200.0	1.0	5=>2	190	1.0	1-2-5	220	1.0	5=>2=>1	480	1.0		15263894107.0	15263894107.0	15239468710.0		
200748042004	ダ	右	1400	晴	良	12:30	サラ系C5組		2007-4-20	2	名古屋	4			1	100	1	1	130	1	5	390	6	3.0	620	7.0	1-5	700.0	5.0	1-5	630	4	1=>5	610.0	3.0	1=>5	730	5.0	1-3-5	4240	15.0	1=>5=>3	8670	29.0		51382910674.0	51382910674.0	15328910674.0		
200748042005	ダ	右	1400	晴	良	13:00	サラ系C4組		2007-4-20	2	名古屋	4			1	170	1	1	100	1	4	130	2	2.0	220	5.0	1-4	270.0	1.0	1-4	230	1	1=>4	510.0	1.0	1=>4	340	1.0	1-2-4	2290	7.0	1=>4=>2	3230	8.0		14251089367.0	41528106397.0	14286531097.0		
200748042006	ダ	右	1400	晴	良	13:30	サラ系C3組		2007-4-20	2	名古屋	4			9	120	1	9	100	1	2	140	4	4.0	110	2.0	2-8	480.0	2.0	2-9	530	2	8=>2	810.0	2.0	9=>2	660	2.0	2-4-9	370	1.0	9=>2=>4	1100	3.0		41892531067.0	48192563107.0	94826531710.0		
200748042007	ダ	右	1600	晴	良	14:00	サラ3歳特別 		2007-4-20	2	名古屋	4			7	480	3	7	150	1	2	1,080	9	9.0	940	8.0	2-7	2580.0	7.0	2-7	4820	15	7=>2	3310.0	12.0	7=>2	4840	18.0	2-7-9	41140	62.0	7=>2=>9	182210	256.0		23471108569.0	23741910856.0	27193541068.0		
200748042008	ダ	右	1600	晴	良	14:30	さぁ行こうぜ吉田稔2		2007-4-20	2	名古屋	4			10	100	1	10	110	1	1	490	7	2.0	390	6.0	1-8	2070.0	5.0	1-10	2020	5	8=>1	2080.0	7.0	10=>1	2500	8.0	1-2-10	7170	20.0	10=>1=>2	31740	60.0		13102759486.0	13102759486.0	10193275486.0		
200748042009	ダ	右	1600	晴	良	15:00	サラB12組		2007-4-20	2	名古屋	4			2	210	1	2	150	2	1	180	3	6.0	680	7.0	1-2	470.0	1.0	1-2	370	1	2=>1	720.0	2.0	2=>1	570	1.0	1-2-6	1620	5.0	2=>1=>6	4270	8.0		24109165783.0	24109165783.0	26149871053.0		
200748042010	ダ	右	1400	晴	良	15:30	サラB11組		2007-4-20	2	名古屋	4			1	210	1	1	100	1	5	140	3	6.0	190	5.0	1-5	680.0	3.0	1-5	610	3	1=>5	880.0	3.0	1=>5	880	3.0	1-5-6	1520	7.0	1=>5=>6	5130	18.0		11057362894.0	15107362894.0	15671032849.0		
200748042011	ダ	右	1600	晴	良	16:00	サラ系A4組		2007-4-20	2	名古屋	4			6	140	1	6	100	1	4	140	2							4-6	300	2				6=>4	550	3.0	2-4-6	360	3.0	6=>4=>2	1090	5.0		7625143.0	7624531.0	6724513.0		
200748042012	ダ	右	1600	晴	良	16:30	チューリップ特別 		2007-4-20	2	名古屋	4			2	430	2	2	120	3	5	100	1	1.0	110	2.0	2-5	220.0	1.0	2-5	230	1	2=>5	560.0	3.0	2=>5	720	3.0	1-2-5	200	1.0	2=>5=>1	1200	3.0		271251986103114.0	212571981063114.0	251127968103411.0		
200748043001	ダ	右	1400	晴	良	11:00	サラ3歳5組		2007-4-30	3	名古屋	1			7	1640	5	7	360	5	10	290	4	6.0	100	1.0	7-8	4120.0	6.0	7-10	6260	11	7=>8	7480.0	13.0	7=>10	16930	25.0	6-7-10	1290	6.0	7=>10=>6	50920	76.0		37101962845.0	37109162458.0	73109612458.0		
200748043002	ダ	右	1300	晴	良	11:30	正則・石子結婚39周		2007-4-30	3	名古屋	1			6	220	1	6	100	2	2	100	1	8.0	110	3.0	2-6	370.0	1.0	2-6	320	1	6=>2	530.0	2.0	6=>2	560	1.0	2-6-8	270	1.0	6=>2=>8	1010	1.0	65832710194.0	68523710194.0	68235710194	62835710194		
200748043003	ダ	右	1400	晴	良	12:00	名古屋3歳牝馬		2007-4-30	3	名古屋	1	牝		9	520	3	9	150	4	1	110	2	7.0	100	1.0	1-8	1300.0	6.0	1-9	2610	8	8=>1	2130.0	7.0	9=>1	6740	23.0	1-7-9	1120	5.0	9=>1=>7	13390	39.0		17926541038.0	17926410583.0	19762104853.0		
200748043004	ダ	右	1400	晴	良	12:30	サラC26組		2007-4-30	3	名古屋	1			3	110	1	3	100	1	2	660	5	7.0	490	4.0	2-3	690.0	4.0	2-3	750	4	3=>2	930.0	4.0	3=>2	1060	4.0	2-3-7	1850	6.0	3=>2=>7	3730	12.0		26357101849.0	23567101849.0	23657108149.0		
200748043005	ダ	右	1400	晴	良	13:00	飯田先生退任記念		2007-4-30	3	名古屋	1			5	330	2	5	150	2	6	180	4	4.0	120	1.0	5-6	1950.0	8.0	5-6	2340	9	5=>6	3430.0	12.0	5=>6	3420	12.0	4-5-6	6070	20.0	5=>6=>4	31580	93.0		15710269348.0	15726438910.0	51762348910.0		
200748043006	ダ	右	800	晴	良	13:30	サラC24組		2007-4-30	3	名古屋	1			4	250	1	4	100	1	9	190	4	1.0	110	2.0	4-8	790.0	4.0	4-9	1270	5	4=>8	1120.0	4.0	4=>9	1450	6.0	1-4-9	740	2.0	4=>9=>1	4590	12.0				14293810675.0		
200748043007	ダ	右	1400	晴	良	14:00	サラC23組		2007-4-30	3	名古屋	1			10	1570	5	10	170	5	8	120	2	2.0	110	1.0	7-8	320.0	1.0	8-10	1040	5	8=>7	1150.0	6.0	10=>8	4020	17.0	2-8-10	1230	4.0	10=>8=>2	12640	38.0		68102957134.0	68109257134.0	10689257134.0		
200748043008	ダ	右	1400	晴	良	14:30	サラC22組		2007-4-30	3	名古屋	1			1	530	3	1	200	5	8	190	4	9.0	140	2.0	1-7	1280.0	9.0	1-8	1140	8	1=>7	2100.0	14.0	1=>8	1780	9.0	1-8-9	2010	10.0	1=>8=>9	10500	48.0		78193541026.0	89751310426.0	89513107426.0		
200748043009	ダ	右	1400	晴	良	15:05	サラ系B2組		2007-4-30	3	名古屋	1			9	280	2	9	130	3	7	100	1	2.0	170	4.0	7-8	150.0	1.0	7-9	200	1	8=>7	520.0	2.0	9=>7	480	2.0	2-7-9	390	2.0	9=>7=>2	1380	4.0		934817265.0	948723165.0	972843615.0		
200748043010	ダ	右	1600	晴	良	15:40	しょうぶ特別 		2007-4-30	3	名古屋	1			9	180	1	9	100	1	3	110	2	7.0	110	3.0	3-8	230.0	1.0	3-9	230	1	8=>3	410.0	1.0	9=>3	410	1.0	3-7-9	350	1.0	9=>3=>7	730	1.0		356497281.0	354962781.0	397524861.0		
200748043011	ダ	右	1600	晴	良	16:35	尾張名古屋杯	G	2007-4-30	3	名古屋	1			7	160	1	7	130	1	4	630	8	6.0	290	6.0	4-7	2000.0	9.0	4-7	2590	9	7=>4	3030.0	12.0	7=>4	3000	12.0	4-6-7	11430	27.0	7=>4=>6	37040	97.0		47265101389.0	47621013859.0	47261103859.0		
200748050101	ダ	右	1400	雨	重	11:00	サラ3歳3組		2007-5-1	3	名古屋	2			3	150	1	3	130	1	10	270	6	2.0	150	3.0	3-8	430.0	2.0	3-10	1480	6	3=>8	680.0	3.0	3=>10	1700	7.0	2-3-10	3610	14.0	3=>10=>2	13050	41.0		67103824951.0	61073482195.0	61032815479.0		
200748050102	ダ	右	800	雨	重	11:30	サラC21組		2007-5-1	3	名古屋	2			2	690	2	2	130	2	5	110	1	7.0	130	4.0	2-5	430.0	2.0	2-5	350	1	2=>5	1170.0	6.0	2=>5	1100	5.0	2-5-7	650	1.0	2=>5=>7	3780	14.0				25671081493.0		
200748050103	ダ	右	1400	雨	重	12:00	サラC20組		2007-5-1	3	名古屋	2			3	530	3	3	130	3	2	110	1	5.0	170	4.0	2-3	460.0	3.0	2-3	530	3	3=>2	1190.0	7.0	3=>2	1580	7.0	2-3-5	1760	7.0	3=>2=>5	6180	21.0		56210398471.0	56231049871.0	25361049718.0		
200748050104	ダ	右	1400	雨	不良	12:30	KRSシリーズいした		2007-5-1	3	名古屋	2			2	210	1	2	130	2	4	140	4	5.0	130	3.0	2-4	310.0	2.0	2-4	340	2	2=>4	560.0	1.0	2=>4	600	2.0	2-4-5	340	1.0	2=>4=>5	1630	4.0		25106479138.0	25104671398.0	21054671389.0		
200748050105	ダ	右	1400	雨	不良	13:00	5月5日・康一・香織		2007-5-1	3	名古屋	2			4	130	1	4	100	1	6	120	2	2.0	370	7.0	4-6	130.0	1.0	4-6	140	1	4=>6	190.0	1.0	4=>6	170	1.0	2-4-6	850	4.0	4=>6=>2	1130	4.0		46812357109.0	46812357109.0	64218539710.0		
200748050106	ダ	右	1300	雨	不良	13:30	サラC17組		2007-5-1	3	名古屋	2			4	350	2	4	160	2	3	240	5	6.0	170	3.0	3-4	1180.0	5.0	3-4	990	5	4=>3	2540.0	11.0	4=>3	1910	7.0	3-4-6	1580	7.0	4=>3=>6	8690	29.0	46918321075.0	46918310275.0	46918321075	46198321075		
200748050107	ダ	右	1400	雨	不良	14:00	サラ系B5組		2007-5-1	3	名古屋	2			2	380	2	2	120	1	1	530	8	7.0	130	2.0	1-2	14250.0	16.0	1-2	14760	22	2=>1	30170.0	30.0	2=>1	27870	36.0	1-2-7	3600	13.0	2=>1=>7	76410	120.0		13910276584.0	13927105684.0	19723561084.0		
200748050108	ダ	右	1400	雨	不良	14:30	名古屋チャレンジカッ 		2007-5-1	3	名古屋	2			9	170	1	9	110	1	2	130	2	5.0	170	4.0	2-8	180.0	1.0	2-9	190	1	8=>2	360.0	1.0	9=>2	370	1.0	2-5-9	410	2.0	9=>2=>5	960	2.0		58943210167.0	58923410617.0	59283106147.0		
200748050109	ダ	右	1400	雨	不良	15:05	サラ系B4組		2007-5-1	3	名古屋	2			1	160	1	1	100	1	5	130	3	8.0	130	2.0	1-5	450.0	2.0	1-5	450	2	1=>5	630.0	1.0	1=>5	620	2.0	1-5-8	520	1.0	1=>5=>8	1790	2.0		15683721094.0	15683921074.0	15823697104.0		
200748050301	ダ	右	800	晴	良	11:00	サラ3歳9組		2007-5-3	3	名古屋	4			3	600	4	3	140	2	8	110	1	1.0	170	4.0	3-7	320.0	1.0	3-8	360	1	3=>7	1010.0	4.0	3=>8	850	2.0	1-3-8	620	2.0	3=>8=>1	2450	6.0				35811049627.0		
200748050302	ダ	右	1400	晴	良	11:30	伊藤和広還暦記念		2007-5-3	3	名古屋	4			2	130	1	2	120	1	5	290	6	6.0	290	7.0	2-5	5180.0	11.0	2-5	4400	12	2=>5	3090.0	10.0	2=>5	3810	12.0	2-5-6	33550	52.0	2=>5=>6	122610	174.0		56718234109.0	51628710349.0	25611089473.0		
200748050303	ダ	右	1400	晴	良	12:00	サラC10組		2007-5-3	3	名古屋	4			5	120	1	5	100	1	6	100	2	2.0	230	5.0				5-6	470	2				5=>6	470	2.0	2-5-6	1360	4.0	5=>6=>2	2180	9.0		15637284.0	15623784.0	51623784.0		
200748050304	ダ	右	1400	晴	良	12:30	サラ系C9組		2007-5-3	3	名古屋	4			1	390	2	1	290	3	8	150	2	2.0	410	4.0				1-8	300	2				1=>8	1060	4.0	1-2-8	390	3.0	1=>8=>2	1890	7.0		87156243.0	81726543.0	81726453.0		
200748050305	ダ	右	1300	晴	良	13:00	サラ系C7組		2007-5-3	3	名古屋	4			8	120	1	8	100	1	3	120	3	2.0	120	2.0	3-8	140.0	1.0	3-8	140	1	8=>3	240.0	1.0	8=>3	240	1.0	2-3-8	360	1.0	8=>3=>2	730	1.0	38925647.0	38926547.0	38296457	38296457		
200748050306	ダ	右	1400	晴	良	13:35	サラ系C6組		2007-5-3	3	名古屋	4			7	440	3	7	120	1	4	130	4	2.0	120	2.0				4-7	1770	6				7=>4	2700	9.0	2-4-7	1980	7.0	7=>4=>2	9440	34.0		64827513.0	64872513.0	64825713.0		
200748050307	ダ	右	1400	晴	良	14:10	サラ系B9組		2007-5-3	3	名古屋	4			9	140	1	9	130	1	6	340	6	4.0	260	5.0	6-8	1090.0	3.0	6-9	1440	3	8=>6	1880.0	7.0	9=>6	1850	8.0	4-6-9	4840	15.0	9=>6=>4	15240	44.0		942861573.0	948261537.0	946831527.0		
200748050308	ダ	右	1400	晴	良	14:45	地域ブログ「ミエワン		2007-5-3	3	名古屋	4			1	180	1	1	140	1	8	140	2	4.0	170	4.0	1-8	310.0	1.0	1-8	340	1	1=>8	560.0	1.0	1=>8	540	1.0	1-4-8	550	2.0	1=>8=>4	1900	3.0		814932675.0	814936275.0	184396725.0		
200748050309	ダ	右	1600	晴	良	15:20	キリン・ザ・ゴールド 		2007-5-3	3	名古屋	4			8	260	2	8	110	2	5	100	1	4.0	150	4.0	5-8	170.0	1.0	5-8	180	1	8=>5	410.0	2.0	8=>5	520	2.0	4-5-8	300	1.0	8=>5=>4	1520	5.0		568132947.0	568314927.0	584631972.0		
200748050310	ダ	右	1400	晴	良	16:00	かきつばた記念	G3	2007-5-3	3	名古屋	4	(別定)		1	510	2	1	130	2	2	150	4	5.0	100	1.0	1-2	1420.0	6.0	1-2	1400	6	1=>2	2830.0	8.0	1=>2	2790	9.0	1-2-5	610	1.0	1=>2=>5	5750	15.0		25641101193712.0	25611141039712.0	25611131049712.0		
200748050401	ダ	右	800	晴	良	11:00	サラ系C5組		2007-5-4	3	名古屋	5			5	270	2	5	170	2	10	170	3	4.0	290	7.0	5-8	1670.0	6.0	5-10	1820	7	5=>8	2530.0	8.0	5=>10	1890	8.0	4-5-10	10490	26.0	5=>10=>4	30760	74.0				51064791238.0		
200748050402	ダ	右	1400	晴	良	11:25	サラ系C4組		2007-5-4	3	名古屋	5			7	160	1	7	140	1	8	210	5	1.0	160	4.0	7-7	890.0	4.0	7-8	970	3	7=>7	930.0	5.0	7=>8	1520	6.0	1-7-8	4610	16.0	7=>8=>1	15080	46.0		47811069352.0	47186103952.0	74811065329.0		
200748050403	ダ	右	1400	晴	良	11:50	サラ系C3組		2007-5-4	3	名古屋	5			3	110	1	3	100	1	10	220	5	5.0	320	6.0	3-8	420.0	2.0	3-10	510	4	3=>8	600.0	2.0	3=>10	550	5.0	3-5-10	1710	7.0	3=>10=>5	5380	22.0		3910275186.0	3291057186.0	3102951876.0		
200748050404	ダ	右	1400	晴	良	12:20	サラ系C2組		2007-5-4	3	名古屋	5			7	700	4	7	210	5	9	130	2	10.0	140	3.0	7-8	510.0	2.0	7-9	1120	6	7=>8	1250.0	5.0	7=>9	2710	13.0	7-9-10	930	2.0	7=>9=>10	6390	22.0		57106923841.0	57109624831.0	71059264183.0		
200748050405	ダ	右	1300	晴	良	12:50	サラB13組		2007-5-4	3	名古屋	5			6	210	1	6	110	2	7	220	6	1.0	100	1.0	6-7	1300.0	6.0	6-7	1500	7	6=>7	2400.0	10.0	6=>7	2270	8.0	1-6-7	1290	6.0	6=>7=>1	7060	27.0	684571392.0	684517329.0	681745329	671483529		
200748050406	ダ	右	1600	晴	良	13:20	3歳キングオープン 		2007-5-4	3	名古屋	5			6	130	1	6	110	1	5	550	8	4.0	340	6.0	5-6	1350.0	6.0	5-6	1430	5	6=>5	1640.0	6.0	6=>5	1610	7.0	4-5-6	14050	32.0	6=>5=>4	65490	127.0		159623487.0	159632487	1,5,(6,9,3),4,2,8,7		
200748050407	ダ	右	1400	晴	良	13:55	マルカセンリョウ引退		2007-5-4	3	名古屋	5			6	210	1	6	100	1	10	100	2	1.0	110	3.0	6-8	460.0	1.0	6-10	690	3	6=>8	780.0	3.0	6=>10	940	4.0	1-6-10	730	2.0	6=>10=>1	2520	5.0		10692154837.0	10692158437.0	10612958473.0		
200748050408	ダ	右	1600	晴	良	14:25	村山さん結婚記念末永		2007-5-4	3	名古屋	5			5	1840	5	5	310	5	1	360	6	2.0	140	2.0				1-5	4750	16				5=>1	9020	27.0	1-2-5	3490	13.0	5=>1=>2	37520	104.0		58412763.0	58412763.0	51842763.0		
200748050409	ダ	右	1400	晴	良	14:55	サラB10組		2007-5-4	3	名古屋	5			9	1420	5	9	430	6	2	150	3	8.0	220	4.0	2-8	950.0	6.0	2-9	2850	12	8=>2	2630.0	13.0	9=>2	5380	20.0	2-8-9	5210	20.0	9=>2=>8	33640	98.0		462891357.0	628491375.0	628914753.0		
200748050410	ダ	右	1900	晴	良	15:25	中日スポーツ杯駿蹄賞	G	2007-5-4	3	名古屋	5	(馬齢)		11	590	3	11	130	3	12	110	1	1.0	170	4.0	8-8	310.0	2.0	11-12	270	1	8=>8	360.0	1.0	11=>12	1490	5.0	1-11-12	550	2.0	11=>12=>1	4650	12.0		125101471189236.0	125101114978236.0	111215910478362.0		
200748050411	ダ	右	1600	晴	良	16:30	こいのぼり特別 		2007-5-4	3	名古屋	5			3	840	5	3	150	4	2	100	1	6.0	130	2.0	2-3	460.0	3.0	2-3	410	3	3=>2	4240.0	9.0	3=>2	2970	8.0	2-3-6	380	1.0	3=>2=>6	8800	22.0		13592641087.0	13529681047.0	13625894710.0		
200748050701	ダ	右	1400	晴	不良	11:00	サラ3歳6組		2007-5-7	4	名古屋	1			8	170	1	8	130	1	6	190	5	3.0	150	4.0				6-8	1320	5				8=>6	2280	10.0	3-6-8	1260	5.0	8=>6=>3	5950	18.0		67853421.0	67834521.0	68357421.0		
200748050702	ダ	右	1400	晴	不良	11:30	サラ3歳5組		2007-5-7	4	名古屋	1			8	220	2	8	110	2	3	100	1	5.0	120	3.0	3-8	210.0	1.0	3-8	260	1	8=>3	520.0	2.0	8=>3	340	1.0	3-5-8	530	2.0	8=>3=>5	1420	4.0		845236197.0	845236197.0	853427691.0		
200748050703	ダ	右	1300	晴	不良	12:05	サラC27組		2007-5-7	4	名古屋	1			5	100	1	5	100	1	1	120	3	3.0	100	2.0	1-5	240.0	1.0	1-5	260	1	5=>1	320.0	2.0	5=>1	310	2.0	1-3-5	300	1.0	5=>1=>3	690	2.0	53186941072.0	53816910427.0	53189624107	53198264107		
200748050704	ダ	右	1400	晴	重	12:40	サラC26組		2007-5-7	4	名古屋	1			10	4330	7	10	310	7	8	150	1	1.0	170	3.0	7-8	520.0	3.0	8-10	3090	13	8=>7	1070.0	5.0	10=>8	11970	29.0	1-8-10	3040	13.0	10=>8=>1	38710	124.0		34610957812.0	34106958712.0	31084915762.0		
200748050705	ダ	右	1400	晴	重	13:15	サラC25組		2007-5-7	4	名古屋	1			3	520	4	3	280	5	8	390	6	10.0	150	2.0	3-7	5210.0	12.0	3-8	4090	15	3=>7	4940.0	20.0	3=>8	9990	33.0	3-8-10	4470	17.0	3=>8=>10	51650	144.0		56102719384.0	56102719384.0	61053829714.0		
200748050801	ダ	右	1400	晴	稍重	11:00	サラ3歳4組		2007-5-8	4	名古屋	2			7	1630	4	7	120	4	9	120	3	5.0	100	1.0	7-8	1650.0	6.0	7-9	2400	7	7=>8	2910.0	11.0	7=>9	4840	16.0	5-7-9	690	3.0	7=>9=>5	9390	30.0		56738921014.0	56793482101.0	56793428101.0		
200748050802	ダ	右	1400	晴	稍重	11:25	名古屋3歳牝馬		2007-5-8	4	名古屋	2	牝		5	150	1	5	110	2	8	250	5	9.0	110	1.0	5-8	140.0	1.0	5-8	850	3	5=>8	240.0	1.0	5=>8	920	3.0	5-8-9	610	2.0	5=>8=>9	2020	3.0		958162437.0	958612437.0	958624173.0		
200748050803	ダ	右	800	晴	良	11:50	サラC21組		2007-5-8	4	名古屋	2			6	160	1	6	100	1	4	110	3	2.0	110	2.0	4-6	350.0	2.0	4-6	350	2	6=>4	490.0	2.0	6=>4	380	1.0	2-4-6	790	4.0	6=>4=>2	1530	4.0				2694108315.0		
200748050804	ダ	右	1400	晴	良	12:20	サラC20組		2007-5-8	4	名古屋	2			2	340	2	2	130	3	5	430	6	7.0	100	1.0	2-5	2610.0	7.0	2-5	2840	9	2=>5	2180.0	10.0	2=>5	3050	13.0	2-5-7	940	4.0	2=>5=>7	9510	34.0		67852194310.0	67825410139.0	72685410319.0		
200748050805	ダ	右	1300	晴	良	12:50	サラC19組		2007-5-8	4	名古屋	2			2	1560	4	2	140	4	1	100	1	6.0	130	3.0	1-2	1080.0	4.0	1-2	800	4	2=>1	2330.0	8.0	2=>1	2130	8.0	1-2-6	740	2.0	2=>1=>6	4910	18.0	286914537.0	286194537.0	286194537	268159437		
200748050806	ダ	右	1400	晴	良	13:20	サラC18組		2007-5-8	4	名古屋	2			8	2580	7	8	210	4	3	100	1	5.0	350	6.0	3-7	160.0	1.0	3-8	940	4	7=>3	750.0	3.0	8=>3	3650	11.0	3-5-8	2910	10.0	8=>3=>5	32590	74.0		45810372961.0	48510329671.0	84103562179.0		
200748050807	ダ	右	1400	晴	良	13:50	サラ系B5組		2007-5-8	4	名古屋	2			4	730	4	4	170	4	8	140	3	3.0	100	1.0	4-8	910.0	5.0	4-8	990	4	4=>8	1940.0	9.0	4=>8	2750	12.0	3-4-8	430	2.0	4=>8=>3	5170	19.0		478123695.0	478132659.0	487312659.0		
200748050808	ダ	右	1400	晴	良	14:20	サラ系C17組選抜		2007-5-8	4	名古屋	2			3	210	1	3	120	3	1	100	1	4.0	110	2.0	1-3	210.0	1.0	1-3	200	1	3=>1	220.0	1.0	3=>1	280	1.0	1-3-4	360	2.0	3=>1=>4	710	2.0		34816259710.0	34812657109.0	34812671059.0		
200748050809	ダ	右	1600	晴	良	14:50	サラ系B4組		2007-5-8	4	名古屋	2			1	110	1	1	120	1	4	220	6	6.0	220	5.0	1-4	580.0	3.0	1-4	620	4	1=>4	660.0	4.0	1=>4	670	4.0	1-4-6	1960	9.0	1=>4=>6	2840	8.0		46181057932.0	46181057239.0	46181052739.0		
200748050810	ダ	右	1400	晴	良	15:20	名古屋チャレンジカッ 		2007-5-8	4	名古屋	2	(定量)		2	460	3	2	140	3	6	120	1	5.0	120	2.0	2-6	1250.0	5.0	2-6	990	4	2=>6	2330.0	9.0	2=>6	1980	10.0	2-5-6	640	1.0	2=>6=>5	4790	15.0		85231649107.0	85321641097.0	85263411079.0		
200748050811	ダ	右	1600	晴	良	16:30	サラ系B3組		2007-5-8	4	名古屋	2			2	660	4	2	180	4	4	140	3	10.0	130	1.0	2-4	1200.0	8.0	2-4	1380	8	2=>4	3240.0	19.0	2=>4	3150	17.0	2-4-10	1240	6.0	2=>4=>10	8960	37.0		27101849365.0	27108149635.0	21074183695.0		
200748050901	ダ	右	1400	晴	良	11:00	サラ3歳8組		2007-5-9	4	名古屋	3			1	240	1	1	100	1	2	140	2	7.0	150	3.0				1-2	710	3				1=>2	1440	5.0	1-2-7	1190	4.0	1=>2=>7	3990	13.0		27861543.0	27816354.0	21768354.0		
