	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201148052008	ダ	右	1600	晴	良	14:30	サラB7組		2011-5-20	4	名古屋	4	(定量)		1.0	260.0	2.0	1.0	140	2.0	9.0	150	3.0	1-9	1000.0	3.0	1=>9	1750.0	7.0	1-3-9	3510.0	9.0	1=>9=>3	9710.0	26.0		9361728105.0	9361728510.0	9136721085.0			3.0	250	4.0	1-8	660.0	3.0	1=>8	660.0	3.0									
201148052009	ダ	右	1400	晴	良	15:05	サラB6組		2011-5-20	4	名古屋	4	(定量)		5.0	540.0	3.0	5.0	130	3.0	9.0	110	2.0	5-9	630.0	3.0	5=>9	1510.0	6.0	2-5-9	270.0	1.0	5=>9=>2	2920.0	9.0		59367101284.0	59327610184.0	5931268710.0			2.0	100	1.0	5-8	550.0	3.0	5=>8	1660.0	7.0									
201148052010	ダ	右	1400	晴	良	15:35	れんげ特別 		2011-5-20	4	名古屋	4	(定量)		3.0	710.0	2.0	3.0	110	2.0	5.0	120	3.0	3-5	2260.0	5.0	3=>5	2660.0	9.0	1-3-5	280.0	1.0	3=>5=>1	8660.0	23.0		45718103962.0	45711083962.0	51473109862.0			1.0	100	1.0	3-5	2470.0	6.0	3=>5	4170.0	10.0									
201148061007	ダ	右	1600	曇	良	14:10	3歳キング 		2011-6-10	5	名古屋	5	(定量)		5.0	190.0	1.0	5.0	130	2.0	10.0	140	3.0	5-10	630.0	2.0	5=>10	1030.0	3.0	5-8-10	780.0	3.0	5=>10=>8	2850.0	7.0		12510384796.0	12538104796.0	12538104796.0			8.0	170	4.0	5-8	650.0	3.0	5=>8	840.0	3.0									
201148061008	ダ	右	1600	曇	良	14:45	内田ひとみお誕生日お		2011-6-10	5	名古屋	5	(定量)		6.0	250.0	2.0	6.0	110	1.0	3.0	250	4.0	3-6	1590.0	4.0	6=>3	1950.0	8.0	3-6-7	13460.0	26.0	6=>3=>7	44830.0	79.0		45762893101.0	45678923101.0	64578392110.0			7.0	560	7.0	3-6	1500.0	5.0	6=>3	1910.0	8.0									
201148062008	ダ	右	1400	雨	不良	14:50	かるがも特別 		2011-6-20	6	名古屋	1	(定量)		9.0	140.0	1.0	9.0	120	1.0	6.0	420	6.0	6-9	720.0	3.0	9=>6	1190.0	5.0	4-6-9	3800.0	12.0	9=>6=>4	8330.0	26.0		46910581273.0	46951081273.0	46951018273.0			4.0	250	4.0	6-8	1060.0	4.0	8=>6	910.0	4.0									
201148062009	ダ	右	1600	雨	不良	15:25	水無月特別 		2011-6-20	6	名古屋	1	(定量)		9.0	110.0	1.0	9.0	130	2.0	3.0	130	3.0	3-9	360.0	2.0	9=>3	520.0	2.0	3-4-9	550.0	1.0	9=>3=>4	1960.0	10.0		5910374261.0	5931074261.0	9357610421.0			4.0	150	4.0	3-8	440.0	2.0	8=>3	590.0	2.0									
201148062010	ダ	右	1800	曇	不良	16:00	ヘラクレス座特別 		2011-6-20	6	名古屋	1	(定量)		6.0	730.0	4.0	6.0	140	3.0	5.0	110	1.0	5-6	1600.0	7.0	6=>5	5840.0	18.0	4-5-6	560.0	1.0	6=>5=>4	10200.0	26.0		861024115317912.0	861024511173912.0	862510417311912.0			4.0	110	2.0	5-5	1460.0	6.0	5=>5	1730.0	6.0									
201148070501	ダ	右	800	晴	稍重	11:00	サラ3歳5組		2011-7-5	7	名古屋	2	(定量)		2.0	100.0	1.0	2.0	100	1.0	4.0	300	5.0	2-4	740.0	4.0	2=>4	740.0	4.0	2-4-6	2170.0	9.0	2=>4=>6	6060.0	20.0				42685173.0			6.0	770	7.0															
201148070502	ダ	右	1400	晴	良	11:30	サラ3歳4組		2011-7-5	7	名古屋	2	(定量)		7.0	250.0	2.0	7.0	130	3.0	5.0	160	4.0	5-7	3780.0	9.0	7=>5	5440.0	13.0	4-5-7	2010.0	8.0	7=>5=>4	17390.0	40.0		25734816.0	52738416.0	57234816.0			4.0	100	1.0															
201148070503	ダ	右	1400	晴	良	12:00	サラ3歳3組		2011-7-5	7	名古屋	2	(定量)		5.0	910.0	3.0	5.0	130	3.0	7.0	110	1.0	5-7	770.0	4.0	5=>7	1410.0	7.0	2-5-7	640.0	2.0	5=>7=>2	4040.0	13.0		57214863.0	57214683.0	57214638.0			2.0	130	2.0															
201148070504	ダ	右	1400	晴	良	12:30	真音ちゃん1歳お誕生		2011-7-5	7	名古屋	2	(定量)		7.0	100.0	1.0	7.0	100	1.0	6.0	200	5.0	6-7	680.0	5.0	7=>6	960.0	5.0	2-6-7	1720.0	8.0	7=>6=>2	4260.0	21.0		768492153	768492153	7,6,8,4,9,2,3-1,5			2.0	150	3.0	6-7	920.0	5.0	7=>6	750.0	5.0									
201148070505	ダ	右	1300	晴	良	13:00	サラC16組		2011-7-5	7	名古屋	2	(定量)		3.0	320.0	2.0	3.0	130	2.0	7.0	200	6.0	3-7	1830.0	10.0	3=>7	2010.0	12.0	2-3-7	2220.0	9.0	3=>7=>2	9650.0	40.0		34712581069	34711025968	3-4,7,10,5,1,2,8,9,6			2.0	130	1.0	3-7	1510.0	8.0	3=>7	2700.0	14.0									
201148070506	ダ	右	1400	晴	良	13:30	サラC15組		2011-7-5	7	名古屋	2	(定量)		5.0	110.0	1.0	5.0	100	1.0	2.0	120	2.0	2-5	1040.0	4.0	5=>2	1020.0	4.0	2-5-6	450.0	2.0	5=>2=>6	4320.0	11.0		76253104891.0	76523104891.0	65273104891.0			6.0	210	5.0	2-5	1160.0	3.0	5=>2	1040.0	4.0									
201148070507	ダ	右	1600	晴	良	14:00	サラB4組		2011-7-5	7	名古屋	2	(定量)		3.0	230.0	2.0	3.0	100	1.0	10.0	190	4.0	3-10	910.0	5.0	3=>10	1230.0	5.0	3-7-10	1240.0	6.0	3=>10=>7	3850.0	17.0		17941053628.0	17910453628.0	31791045682.0			7.0	130	3.0	3-8	210.0	1.0	3=>8	360.0	1.0									
201148071906	ダ	右	1400	雨	不良	13:30	サラC14組		2011-7-19	8	名古屋	1	(定量)		7.0	760.0	3.0	7.0	220	4.0	2.0	100	1.0	2-7	260.0	2.0	7=>2	2560.0	7.0	2-4-7	1480.0	8.0	7=>2=>4	19080.0	43.0		72410819365	7,2,10,4,8-1,9-6,5,3	7,2,4,8,10,9,1-6,5-3			4.0	310	5.0	2-7	130.0	1.0	7=>2	950.0	3.0									
201148071907	ダ	右	1400	雨	不良	14:00	祝小林靖典&悦子結婚		2011-7-19	8	名古屋	1	(定量)		8.0	150.0	1.0	8.0	100	1.0	7.0	180	4.0	7-8	1740.0	7.0	8=>7	2030.0	10.0	5-7-8	1330.0	5.0	8=>7=>5	7320.0	22.0		7,3,6,2,8,5-10,1,4,9	7,3,6,2,8,5-1,10,4,9	73586102149			5.0	140	3.0	7-7	1520.0	7.0	7=>7	940.0	5.0									
201148071908	ダ	右	1600	雨	不良	14:30	かもめ特別 		2011-7-19	8	名古屋	1	(定量)		1.0	2830.0	5.0	1.0	500	5.0	9.0	340	4.0	1-9	9950.0	16.0	1=>9	25470.0	27.0	1-5-9	3380.0	7.0	1=>9=>5	52240.0	87.0		891765432.0	891567423.0	918564723.0			5.0	130	2.0	1-8	13560.0	14.0	1=>8	6730.0	17.0									
201148071909	ダ	右	1400	雨	不良	15:30	文月特別 		2011-7-19	8	名古屋	1	(定量)		3.0	490.0	3.0	3.0	110	3.0	6.0	100	2.0	3-6	570.0	3.0	3=>6	1190.0	6.0	3-4-6	270.0	1.0	3=>6=>4	2550.0	8.0		674913825	6,3,4,7,9,1-8,2,5	634971285			4.0	100	1.0	3-6	450.0	2.0	3=>6	1250.0	5.0									
201148071910	ダ	右	1600	雨	不良	16:35	白鳥座特別 		2011-7-19	8	名古屋	1	(定量)		9.0	420.0	2.0	9.0	160	3.0	5.0	150	2.0	5-9	160.0	1.0	9=>5	400.0	2.0	3-5-9	650.0	3.0	9=>5=>3	2670.0	10.0		14579310268.0	14593761028.0	59317461028.0			3.0	520	5.0	5-8	140.0	1.0	8=>5	270.0	2.0									
201148072008	ダ	右	1400			14:40	サラB4組		2011-7-20	8	名古屋	2	(定量)																																														
201148072009	ダ	右	1600			15:15	サラB3組		2011-7-20	8	名古屋	2	(定量)																																														
201148072010	ダ	右	1400			15:50	名古屋CCマスカット 		2011-7-20	8	名古屋	2	(定量)																																														
201148090909	ダ	右	1400	曇	良	15:05	長月特別 		2011-9-9	11	名古屋	1	(定量)		10.0	180.0	1.0	10.0	110	3.0	9.0	100	1.0	9-10	150.0	1.0	10=>9	320.0	2.0	4-9-10	140.0	1.0	10=>9=>4	460.0	2.0		10948756231.0	10948756231.0	10948756231.0			4.0	100	2.0	8-8	140.0	1.0	8=>8	140.0	1.0									
201148090910	ダ	右	1600	曇	良	16:15	おとめ座特別 		2011-9-9	11	名古屋	1	(定量)		11.0	480.0	3.0	11.0	130	2.0	2.0	210	5.0	2-11	2610.0	9.0	11=>2	6520.0	16.0	2-4-11	1380.0	5.0	11=>2=>4	17040.0	44.0		291134610815.0	291143681015.0	211946381015.0			4.0	110	1.0	2-8	2910.0	9.0	8=>2	6370.0	18.0									
201148092609	ダ	右	1400	曇	稍重	15:10	雷鳥特別 		2011-9-26	12	名古屋	1	(定量)		6.0	230.0	1.0	6.0	160	2.0	8.0	180	4.0	6-8	630.0	2.0	6=>8	1140.0	1.0	1-6-8	4530.0	15.0	6=>8=>1	11000.0	36.0		56839214710.0	56839121074.0	68539217104.0			1.0	440	6.0	6-7	320.0	1.0	6=>7	710.0	3.0									
201148092610	ダ	右	1600	曇	稍重	15:45	月見特別 		2011-9-26	12	名古屋	1	(定量)		9.0	190.0	1.0	9.0	110	1.0	1.0	180	5.0	1-9	650.0	2.0	9=>1	800.0	3.0	1-5-9	220.0	1.0	9=>1=>5	1320.0	5.0		9135810674.0	9153810674.0	9153810647.0			5.0	130	2.0	1-8	620.0	2.0	8=>1	550.0	3.0									
201148092611	ダ	右	1400	曇	稍重	16:20	鷲座特別 		2011-9-26	12	名古屋	1	(定量)		10.0	310.0	2.0	10.0	120	3.0	11.0	100	1.0	10-11	350.0	2.0	10=>11	980.0	5.0	5-10-11	210.0	1.0	10=>11=>5	2000.0	5.0		910118652127143	9,10,11,8,5,6,2,12,7,4,1-3	10,9,11,6,5,8,2,7,4,12,1-3			5.0	100	2.0	7-8	300.0	2.0	7=>8	840.0	6.0									
201148111408	ダ	右	1400	晴	重	14:45	サラC26組		2011-11-14	16	名古屋	1	(定量)		10.0	250.0	1.0	10.0	110	1.0	1.0	160	5.0	1-10	1110.0	4.0	10=>1	1440.0	7.0	1-7-10	840.0	3.0	10=>1=>7	5540.0	22.0		(6,7,8,10),1,9,4,5,2,3	68107145923	10187654923			7.0	130	3.0	1-8	1140.0	5.0	8=>1	1760.0	11.0									
201148112908	ダ	右	1400	晴	稍重	14:50	サラB5組		2011-11-29	17	名古屋	2	(定量)		8.0	180.0	1.0	8.0	110	1.0	5.0	460	5.0	5-8	3690.0	10.0	8=>5	5280.0	16.0	1-5-8	11300.0	24.0	8=>5=>1	24680.0	62.0		297864135.0	279681435.0	278641593.0			1.0	550	6.0	5-8	3820.0	10.0	8=>5	3640.0	13.0									
201148010105	ダ	右	1400	晴	稍重	12:55	愛知県馬主協会尾張支		2011-1-1	21	名古屋	2	(定量)		5.0	130.0	1.0	5.0	100	1.0	1.0	100	3.0	1-5	220.0	2.0	5=>1	280.0	2.0	1-5-8	120.0	1.0	5=>1=>8	320.0	1.0		15823647	1,5,8,2,3-6,4,7	1,5,8-3,2-6,4,7			8.0	100	2.0															
201148010203	ダ	右	1400	晴	稍重	11:55	サラ3歳2組		2011-1-2	21	名古屋	3	(定量)		4.0	220.0	1.0	4.0	110	1.0	2.0	150	4.0	2-4	1100.0	4.0	4=>2	1550.0	5.0	2-4-5	650.0	3.0	4=>2=>5	2900.0	10.0		24157683.0	24518763.0	24518637.0			5.0	110	2.0															
201148010204	ダ	右	1300	晴	稍重	12:30	サラC11組		2011-1-2	21	名古屋	3	(定量)		2.0	220.0	2.0	2.0	100	1.0	6.0	100	2.0	2-6	170.0	1.0	2=>6	300.0	1.0	2-5-6	320.0	1.0	2=>6=>5	800.0	2.0		2,5,6,3,7,1-8,4	2,5,6,3,7,1-8,4	2,3,6,5,7,1-8,4			5.0	150	3.0															
201148010205	ダ	右	1400	晴	稍重	13:05	サラC10組		2011-1-2	21	名古屋	3	(定量)		5.0	120.0	1.0	5.0	110	1.0	1.0	370	5.0	1-5	2310.0	5.0	5=>1	2620.0	6.0	1-5-8	1180.0	4.0	5=>1=>8	7260.0	17.0		5,8,4,1,7,2,(6,3)	5,8,4,1,7,2-3,6	5,8,4,7,1,2-3,6			8.0	170	4.0															
201148010206	ダ	右	1400	晴	良	13:40	サラC9組		2011-1-2	21	名古屋	3	(定量)		6.0	300.0	2.0	6.0	120	4.0	4.0	110	3.0	4-6	430.0	3.0	6=>4	790.0	5.0	3-4-6	190.0	1.0	6=>4=>3	1460.0	5.0		86427351.0	86423751.0	64832751.0			3.0	110	2.0															
201148010207	ダ	右	1400	晴	良	14:15	3歳キング 		2011-1-2	21	名古屋	3	(定量)		1.0	200.0	1.0	1.0	110	2.0	8.0	130	3.0	1-8	500.0	2.0	1=>8	700.0	3.0	1-2-8	350.0	1.0	1=>8=>2	1740.0	3.0		12385647.0	12386547.0	12386457.0			2.0	100	1.0															
201148010208	ダ	右	1400	晴	良	14:50	本田・稲田来場記念		2011-1-2	21	名古屋	3	(定量)		3.0	380.0	2.0	3.0	150	2.0	10.0	290	5.0	3-10	1450.0	6.0	3=>10	3410.0	11.0	3-8-10	3410.0	12.0	3=>10=>8	17100.0	49.0		83971410625.0	83197410625.0	83171049652.0			8.0	180	4.0	3-8	1420.0	6.0	3=>8	1520.0	6.0									
201148010209	ダ	右	1600	晴	良	15:25	門松特別 		2011-1-2	21	名古屋	3	(定量)		4.0	120.0	1.0	4.0	100	1.0	6.0	120	2.0	4-6	160.0	1.0	4=>6	230.0	1.0	3-4-6	3950.0	8.0	4=>6=>3	4980.0	10.0		46753108129	46753810129	4,6-7,3,5,8,1,10,2,9			3.0	720	8.0	4-6	150.0	1.0	4=>6	190.0	1.0									
201148010210	ダ	右	1600	晴	良	16:00	新春ペガサスカップ	G	2011-1-2	21	名古屋	3	(馬齢)		2.0	150.0	1.0	2.0	100	1.0	7.0	230	4.0	2-7	930.0	4.0	2=>7	1240.0	5.0	2-7-10	6660.0	24.0	2=>7=>10	16980.0	50.0		281111210654973.0	211861101254973.0	281110171249563.0			10.0	420	8.0	2-6	560.0	2.0	2=>6	820.0	3.0									
201148010410	ダ	右	1800	晴	良	15:45	C級セレクトカップ 		2011-1-4	21	名古屋	5	(定量)		3.0	390.0	3.0	3.0	120	3.0	8.0	110	1.0	3-8	450.0	2.0	3=>8	840.0	3.0	3-8-9	290.0	1.0	3=>8=>9	1580.0	3.0		981273546.0	982317546.0	983127546.0			9.0	120	2.0	3-8	200.0	1.0	3=>8	390.0	2.0									
201148011108	ダ	右	1600	晴	良	14:45	丹頂鶴特別 		2011-1-11	22	名古屋	1	(定量)		11.0	530.0	3.0	11.0	170	3.0	6.0	530	8.0	6-11	7830.0	17.0	11=>6	8490.0	25.0	4-6-11	4710.0	16.0	11=>6=>4	44880.0	116.0		3911685710241.0	3911687451021.0	3911687451021.0			4.0	110	1.0	6-8	870.0	5.0	8=>6	2640.0	13.0									
201148011109	ダ	右	1600	晴	良	15:20	山羊座特別 		2011-1-11	22	名古屋	1	(定量)		3.0	1010.0	4.0	3.0	140	3.0	2.0	130	2.0	2-3	1370.0	6.0	3=>2	3300.0	11.0	2-3-5	7570.0	19.0	3=>2=>5	58410.0	105.0		28475631.0	28475631.0	28573614.0			5.0	400	6.0															
201148011110	ダ	右	1400	晴	良	16:25	睦月特別 		2011-1-11	22	名古屋	1	(定量)		1.0	1430.0	5.0	1.0	330	4.0	2.0	150	1.0	1-2	1020.0	5.0	1=>2	3430.0	14.0	1-2-4	2000.0	9.0	1=>2=>4	16810.0	52.0		1452637.0	1462537.0	1462357.0																				
201148011308	ダ	右	1600	晴	良	14:50	サラB5組		2011-1-13	22	名古屋	3	(定量)		5.0	140.0	1.0	5.0	100	1.0	8.0	170	3.0	5-8	930.0	3.0	5=>8	1080.0	5.0	2-5-8	1360.0	5.0	5=>8=>2	4810.0	14.0		518243769.0	518243769.0	518234769.0			2.0	120	2.0	5-8	720.0	3.0	5=>8	730.0	2.0									
201148011608	ダ	右	1400	曇	稍重	14:20	小林千咲貴8歳誕生日		2011-1-16	22	名古屋	5	(定量)																																														
201148011609	ダ	右	1400	曇	稍重	15:25	なずな特別 		2011-1-16	22	名古屋	5	(定量)																																														
201148011610	ダ	右	1600	曇	稍重	16:30	小正月賞		2011-1-16	22	名古屋	5	(定量)																																														
201148012406	ダ	右	1300	晴	重	13:35	サラC24組		2011-1-24	23	名古屋	1	(定量)		9.0	200.0	1.0	9.0	110	3.0	2.0	100	1.0	2-9	270.0	1.0	9=>2	440.0	1.0	2-9-10	240.0	1.0	9=>2=>10	750.0	1.0		9,2,10,6,5,8,4,7-3,1	9,2,10-6,5,8,4,7,3,1	9,2,10-6,4,8,5,3,7,1			10.0	110	2.0	2-8	190.0	1.0	8=>2	320.0	2.0									
201148012407	ダ	右	1400	晴	重	14:10	サラC23組		2011-1-24	23	名古屋	1	(定量)		2.0	620.0	4.0	2.0	140	4.0	7.0	120	2.0	2-7	980.0	5.0	2=>7	3130.0	13.0	2-7-8	760.0	2.0	2=>7=>8	6700.0	25.0		7389121065.0	7389211065.0	7389210165.0			8.0	110	1.0	2-7	330.0	2.0	2=>7	1500.0	7.0									
201148012408	ダ	右	1400	晴	重	14:45	サラC22組		2011-1-24	23	名古屋	1	(定量)		10.0	610.0	2.0	10.0	160	2.0	1.0	260	4.0	1-10	2350.0	9.0	10=>1	5790.0	16.0	1-7-10	7290.0	18.0	10=>1=>7	32310.0	81.0		61031297845	6,10,1,3,2,9,7-4,5,8	10613972458			7.0	270	5.0	1-8	2290.0	8.0	8=>1	4640.0	17.0									
201148012409	ダ	右	1400	晴	重	15:20	恵方特別 		2011-1-24	23	名古屋	1	(定量)		7.0	580.0	3.0	7.0	140	3.0	9.0	170	4.0	7-9	1370.0	6.0	7=>9	2060.0	8.0	7-9-10	610.0	2.0	7=>9=>10	4030.0	9.0		10798261453.0	10798241653.0	10792815436.0			10.0	100	1.0	7-8	320.0	1.0	7=>8	600.0	3.0									
201148012410	ダ	右	1600	晴	重	15:55	白鳥特別 		2011-1-24	23	名古屋	1	(定量)		3.0	200.0	1.0	3.0	100	1.0	1.0	120	3.0	1-3	410.0	1.0	3=>1	520.0	1.0	1-2-3	330.0	1.0	3=>1=>2	1170.0	2.0		2710198463511	3279101685411	3,(2,7,9),1,5,6,4,8,11,10			2.0	110	2.0	1-3	330.0	1.0	3=>1	570.0	1.0									
201148012411	ダ	右	1600	晴	重	16:45	孔雀座特別 		2011-1-24	23	名古屋	1	(定量)		4.0	620.0	3.0	4.0	230	4.0	11.0	140	1.0	4-11	750.0	3.0	4=>11	2100.0	9.0	4-10-11	1990.0	6.0	4=>11=>10	13150.0	38.0		101112437218596.0	101112437821596.0	101112432718569.0			10.0	480	7.0	4-8	800.0	3.0	4=>8	1590.0	6.0									
201148012704	ダ	右	1400	晴	良	12:20	サラC10組		2011-1-27	23	名古屋	4	(定量)		7.0	100.0	1.0	7.0	100	1.0	2.0	100	2.0	2-7	100.0	1.0	7=>2	110.0	1.0	2-7-9	980.0	3.0	7=>2=>9	1140.0	3.0		27914568	2,7-9,1,5,4,8,6	2,7-9,1,5,4,8,6			9.0	180	4.0	2-7	110.0	1.0	7=>2	110.0	1.0									
201148020709	ダ	右	1600	晴	良	15:20	立春特別 		2011-2-7	24	名古屋	1	(定量)		2.0	140.0	1.0	2.0	110	1.0	1.0	130	2.0	1-2	310.0	1.0	2=>1	380.0	1.0	1-2-7	600.0	2.0	2=>1=>7	1360.0	3.0		2410111936758.0	2410111973658.0	2410911173658.0			7.0	190	5.0	1-2	360.0	1.0	2=>1	370.0	1.0									
201148020901	ダ	右	1400	晴	稍重	10:50	サラ3歳4組		2011-2-9	24	名古屋	3	(定量)		3.0	600.0	3.0	3.0	120	2.0	8.0	130	3.0	3-8	500.0	3.0	3=>8	730.0	3.0	3-8-9	350.0	1.0	3=>8=>9	2440.0	6.0		689321754.0	689375214.0	689357124.0			9.0	120	1.0	3-8	230.0	1.0	3=>8	760.0	4.0									
201148020902	ダ	右	1400	晴	稍重	11:20	サラC18組		2011-2-9	24	名古屋	3	(定量)		4.0	120.0	1.0	4.0	100	1.0	7.0	120	2.0	4-7	340.0	3.0	4=>7	330.0	1.0	2-4-7	190.0	1.0	4=>7=>2	650.0	2.0		479286135.0	479283165.0	479283615.0			2.0	120	3.0	4-7	240.0	1.0	4=>7	310.0	1.0									
201148020903	ダ	右	800	晴	稍重	11:50	サラC17組		2011-2-9	24	名古屋	3	(定量)		1.0	310.0	2.0	1.0	110	3.0	6.0	100	1.0	1-6	270.0	1.0	1=>6	350.0	1.0	1-6-8	350.0	2.0	1=>6=>8	1190.0	4.0				163895247.0			8.0	110	2.0	1-6	220.0	1.0	1=>6	300.0	1.0									
201148020904	ダ	右	1400	晴	稍重	12:20	サラC16組		2011-2-9	24	名古屋	3	(定量)		9.0	890.0	4.0	9.0	120	3.0	8.0	100	2.0	8-9	550.0	2.0	9=>8	1820.0	6.0	3-8-9	230.0	1.0	9=>8=>3	4580.0	15.0		598376412.0	598367412.0	958364172.0			3.0	100	1.0	8-8	580.0	3.0	8=>8	630.0	3.0									
201148020905	ダ	右	1400	晴	稍重	12:50	サラC15組		2011-2-9	24	名古屋	3	(定量)		2.0	150.0	1.0	2.0	100	1.0	7.0	120	3.0	2-7	360.0	2.0	2=>7	470.0	2.0	2-7-8	650.0	3.0	2=>7=>8	1280.0	5.0		82710965143	8,2,10,7-6,9,5,4,3,1	8,2,10,7-6,9,4,5,3,1			8.0	180	4.0	2-7	190.0	1.0	2=>7	320.0	2.0									
201148020906	ダ	右	1300	晴	稍重	13:20	孝佳・あすか結婚記念		2011-2-9	24	名古屋	3	(定量)		7.0	420.0	2.0	7.0	150	2.0	1.0	180	3.0	1-7	910.0	4.0	7=>1	2470.0	8.0	1-7-8	19770.0	29.0	7=>1=>8	63600.0	95.0		17839610524.0	17839652410.0	17839652410.0			8.0	580	8.0	1-7	1200.0	5.0	7=>1	1890.0	8.0									
201148020907	ダ	右	1400	晴	稍重	13:50	サラC13組		2011-2-9	24	名古屋	3	(定量)		7.0	190.0	1.0	7.0	110	1.0	9.0	190	4.0	7-9	1310.0	5.0	7=>9	1610.0	7.0	1-7-9	1440.0	5.0	7=>9=>1	5670.0	17.0		79101835246.0	79101385246.0	79110358246.0			1.0	140	3.0	7-8	390.0	2.0	7=>8	510.0	2.0									
201148020908	ダ	右	1600	晴	稍重	14:20	サラB6組		2011-2-9	24	名古屋	3	(定量)		4.0	340.0	3.0	4.0	110	3.0	7.0	100	1.0	4-7	370.0	2.0	4=>7	770.0	4.0	4-5-7	180.0	1.0	4=>7=>5	1790.0	6.0		45710193628.0	45107139682.0	45107193862.0			5.0	100	2.0	4-7	370.0	2.0	4=>7	1020.0	5.0									
201148020909	ダ	右	1600	晴	稍重	14:55	望春賞		2011-2-9	24	名古屋	3	(定量)		10.0	650.0	4.0	10.0	220	4.0	3.0	170	2.0	3-10	1210.0	5.0	10=>3	2400.0	10.0	3-10-11	10990.0	27.0	10=>3=>11	37220.0	99.0		810111531229467.0	810111359412267.0	810111394251267.0			11.0	460	7.0	3-7	1110.0	5.0	7=>3	1410.0	7.0									
201148020910	ダ	右	1400	晴	稍重	15:30	名古屋CCジュノ賞 		2011-2-9	24	名古屋	3	(定量)		1.0	200.0	1.0	1.0	120	1.0	8.0	120	2.0	1-8	400.0	2.0	1=>8	730.0	2.0	1-5-8	280.0	1.0	1=>8=>5	1270.0	2.0		14528763.0	15487632.0	15876432.0			5.0	130	3.0															
201148021001	ダ	右	1400	晴	良	10:50	サラ3歳5組		2011-2-10	24	名古屋	4	(定量)		4.0	220.0	2.0	4.0	150	2.0	7.0	420	5.0	4-7	3390.0	9.0	4=>7	5160.0	15.0	4-6-7	24240.0	33.0	4=>7=>6	85500.0	139.0		973824651	9,7,3,8,4,2,6,5-1	9,7,3,4,8,6,5,2-1			6.0	1,090	8.0	4-7	3260.0	9.0	4=>7	2340.0	9.0									
201148021002	ダ	右	1400	晴	良	11:20	サラC12組		2011-2-10	24	名古屋	4	(定量)		6.0	1950.0	5.0	6.0	220	5.0	4.0	150	2.0	4-6	2280.0	7.0	6=>4	12710.0	22.0	3-4-6	5090.0	14.0	6=>4=>3	33690.0	79.0		3,6,7,8,4,2,5,1-9	367845219	637485219			3.0	170	3.0	4-6	2690.0	8.0	6=>4	13020.0	21.0									
201148021003	ダ	右	800	晴	良	11:50	サラC11組		2011-2-10	24	名古屋	4	(定量)		8.0	120.0	1.0	8.0	100	1.0	3.0	120	2.0	3-8	150.0	1.0	8=>3	190.0	1.0	3-4-8	440.0	2.0	8=>3=>4	700.0	2.0				3,8,4,1,5,9,6,2-7			4.0	250	5.0	3-8	140.0	1.0	8=>3	150.0	1.0									
201148021004	ダ	右	1400	晴	良	12:20	サラC10組		2011-2-10	24	名古屋	4	(定量)		3.0	190.0	2.0	3.0	100	1.0	5.0	100	2.0	3-5	100.0	1.0	3=>5	230.0	2.0	3-5-9	150.0	1.0	3=>5=>9	340.0	2.0		359814627	3,5,9,8,1,4-6,2,7	3,5,9-8,1,4-6,2,7			9.0	120	3.0	3-5	100.0	1.0	3=>5	150.0	1.0									
201148021005	ダ	右	1300	晴	良	13:15	サラC9組		2011-2-10	24	名古屋	4	(定量)		7.0	330.0	3.0	7.0	110	3.0	9.0	100	2.0	7-9	490.0	2.0	7=>9	1370.0	7.0	4-7-9	300.0	1.0	7=>9=>4	2820.0	10.0		79108341625	7,9,10,8,4,3,1-6,5,2	79834101652			4.0	100	1.0	7-8	460.0	3.0	7=>8	660.0	3.0									
201148021006	ダ	右	1400	晴	良	13:45	サラC8組		2011-2-10	24	名古屋	4	(定量)		7.0	130.0	1.0	7.0	100	1.0	2.0	120	2.0	2-7	150.0	1.0	7=>2	200.0	1.0	1-2-7	390.0	2.0	7=>2=>1	780.0	1.0		27935101684.0	27953101684.0	27951013864.0			1.0	160	3.0	2-7	150.0	1.0	7=>2	160.0	1.0									
201148021007	ダ	右	1600	晴	良	14:15	サラB8組		2011-2-10	24	名古屋	4	(定量)		1.0	630.0	2.0	1.0	100	2.0	5.0	100	1.0	1-5	190.0	1.0	1=>5	960.0	4.0	1-5-9	290.0	1.0	1=>5=>9	3580.0	13.0		15893764102	1,5,8,9,3,7,6,4-2,10	15897346210			9.0	120	3.0	1-5	160.0	1.0	1=>5	1190.0	4.0									
